"cnt","year","month","date","hr","wkday","holiday","seasons","weather_cond","temp","hum","windspeed"
86,"2012","10","27",7,"saturday",0,"winter","Clear or Few Cloudy",-0.0882193113956013,1.05100987403533,0.0318978780656464
213,"2012","10","27",8,"saturday",0,"winter","Clear or Few Cloudy",0.0156465115665389,0.740015981922026,0.519881272378821
328,"2012","10","27",9,"saturday",0,"winter","Clear or Few Cloudy",0.0156465115665389,0.740015981922026,0.519881272378821
479,"2012","10","27",10,"saturday",0,"winter","Clear or Few Cloudy",0.223378157490819,0.532686720513156,0.764281665845554
585,"2012","10","27",11,"saturday",0,"winter","Clear or Few Cloudy",0.32724398045296,0.0661958823431994,0.764281665845554
668,"2012","10","27",12,"saturday",0,"winter","Clear or Few Cloudy",0.534975626377239,-0.503959586531193,0.519881272378821
760,"2012","10","27",13,"saturday",0,"winter","Clear or Few Cloudy",0.534975626377239,-1.02228274005337,0.519881272378821
750,"2012","10","27",14,"saturday",0,"winter","Clear or Few Cloudy",0.534975626377239,-0.866785793996715,0.519881272378821
711,"2012","10","27",15,"saturday",0,"winter","Mist or Cloudy",0.32724398045296,-0.141133379065671,0.764281665845554
612,"2012","10","27",16,"saturday",0,"winter","Mist or Cloudy",0.32724398045296,0.0661958823431994,0.764281665845554
618,"2012","10","27",17,"saturday",0,"winter","Mist or Cloudy",0.32724398045296,0.0661958823431994,0.764281665845554
456,"2012","10","27",18,"saturday",0,"winter","Mist or Cloudy",0.32724398045296,0.0661958823431994,0.764281665845554
300,"2012","10","27",19,"saturday",0,"winter","Mist or Cloudy",0.119512334528679,0.480854405160939,0.276298271532379
296,"2012","10","27",20,"saturday",0,"winter","Mist or Cloudy",0.119512334528679,0.480854405160939,0.276298271532379
209,"2012","10","27",21,"saturday",0,"winter","Mist or Cloudy",0.119512334528679,0.480854405160939,0.276298271532379
157,"2012","10","27",22,"saturday",0,"winter","Mist or Cloudy",0.119512334528679,0.480854405160939,0.519881272378821
167,"2012","10","27",23,"saturday",0,"winter","Mist or Cloudy",0.119512334528679,0.273525143752069,1.61845695404868
117,"2012","10","28",0,"sunday",0,"winter","Light Snow or Light Rain",0.119512334528679,0.273525143752069,0.886073166268775
133,"2012","10","28",1,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,0.480854405160939,0.764281665845554
116,"2012","10","28",2,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,0.273525143752069,0.886073166268775
79,"2012","10","28",3,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,0.0143635669909819,1.13047355973551
20,"2012","10","28",4,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,0.0143635669909819,1.37405656058195
28,"2012","10","28",5,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,0.0143635669909819,0.886073166268775
39,"2012","10","28",6,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,-0.192965694417888,1.13047355973551
65,"2012","10","28",7,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,-0.192965694417888,0.886073166268775
173,"2012","10","28",8,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,-0.192965694417888,2.9597982439447
330,"2012","10","28",9,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,-0.400294955826758,1.86203995489513
434,"2012","10","28",10,"sunday",0,"winter","Mist or Cloudy",-0.0882193113956013,-0.607624217235628,1.86203995489513
462,"2012","10","28",11,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,-0.607624217235628,1.61845695404868
491,"2012","10","28",12,"sunday",0,"winter","Mist or Cloudy",-0.0882193113956013,-0.192965694417888,2.47181484963152
391,"2012","10","28",13,"sunday",0,"winter","Mist or Cloudy",-0.0882193113956013,-0.192965694417888,1.86203995489513
402,"2012","10","28",14,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,-0.192965694417888,2.10644034836186
301,"2012","10","28",15,"sunday",0,"winter","Mist or Cloudy",0.0156465115665389,0.0143635669909819,2.47181484963152
293,"2012","10","28",16,"sunday",0,"winter","Light Snow or Light Rain",-0.0882193113956013,0.221692828399852,2.22823184878508
225,"2012","10","28",17,"sunday",0,"winter","Light Snow or Light Rain",-0.192085134357741,0.740015981922026,2.71621524309825
154,"2012","10","28",18,"sunday",0,"winter","Light Snow or Light Rain",-0.399816780282022,1.62116534290972,2.47181484963152
54,"2012","10","28",19,"sunday",0,"winter","Light Snow or Light Rain",-0.399816780282022,1.62116534290972,1.37405656058195
55,"2012","10","28",20,"sunday",0,"winter","Light Snow or Light Rain",-0.399816780282022,1.62116534290972,2.22823184878508
46,"2012","10","28",21,"sunday",0,"winter","Light Snow or Light Rain",-0.295950957319881,1.31017145079642,1.86203995489513
37,"2012","10","28",22,"sunday",0,"winter","Light Snow or Light Rain",-0.295950957319881,1.31017145079642,1.37405656058195
14,"2012","10","28",23,"sunday",0,"winter","Light Snow or Light Rain",-0.399816780282022,1.62116534290972,1.37405656058195
22,"2012","10","29",0,"monday",0,"winter","Light Snow or Light Rain",-0.295950957319881,1.31017145079642,1.37405656058195
116,"2012","10","30",13,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,0.947345243330896,1.37405656058195
126,"2012","10","30",14,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,0.947345243330896,1.37405656058195
124,"2012","10","30",15,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,1.2583391354442,0.519881272378821
98,"2012","10","30",16,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,1.2583391354442,0.519881272378821
124,"2012","10","30",17,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,1.2583391354442,0.276298271532379
143,"2012","10","30",18,"tuesday",0,"winter","Light Snow or Light Rain",-1.02301171805486,1.2583391354442,-0.456085516247529
115,"2012","10","30",19,"tuesday",0,"winter","Mist or Cloudy",0.0156465115665389,0.273525143752069,0.0318978780656464
81,"2012","10","30",20,"tuesday",0,"winter","Mist or Cloudy",-1.02301171805486,0.947345243330896,0.0318978780656464
64,"2012","10","30",21,"tuesday",0,"winter","Mist or Cloudy",-1.02301171805486,1.2583391354442,-0.699668517093971
66,"2012","10","30",22,"tuesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.947345243330896,-0.456085516247529
39,"2012","10","30",23,"tuesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.947345243330896,-0.456085516247529
16,"2012","10","31",0,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,0.947345243330896,-0.699668517093971
8,"2012","10","31",1,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,0.947345243330896,-0.821460017517193
7,"2012","10","31",2,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,0.947345243330896,-0.456085516247529
3,"2012","10","31",3,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,0.947345243330896,-0.699668517093971
5,"2012","10","31",4,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,1.2583391354442,0.0318978780656464
24,"2012","10","31",5,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,0.947345243330896,-0.456085516247529
116,"2012","10","31",6,"wednesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.947345243330896,-0.211685122780796
337,"2012","10","31",7,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,1.2583391354442,-0.456085516247529
621,"2012","10","31",8,"wednesday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.947345243330896,-0.456085516247529
297,"2012","10","31",9,"wednesday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.688183666569809,-0.456085516247529
168,"2012","10","31",10,"wednesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.429022089808721,0.764281665845554
189,"2012","10","31",11,"wednesday",0,"winter","Mist or Cloudy",-0.711414249168442,0.169860513047634,0.276298271532379
241,"2012","10","31",12,"wednesday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-0.244798009770106,0.0318978780656464
213,"2012","10","31",13,"wednesday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-0.659456532587845,0.276298271532379
224,"2012","10","31",14,"wednesday",0,"winter","Mist or Cloudy",-0.399816780282022,-0.659456532587845,0.276298271532379
230,"2012","10","31",15,"wednesday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-0.452127271178975,-0.211685122780796
424,"2012","10","31",16,"wednesday",0,"winter","Mist or Cloudy",-0.399816780282022,-0.452127271178975,0.276298271532379
723,"2012","10","31",17,"wednesday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.244798009770106,-0.211685122780796
584,"2012","10","31",18,"wednesday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.244798009770106,-0.211685122780796
410,"2012","10","31",19,"wednesday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.659456532587845,0.0318978780656464
268,"2012","10","31",20,"wednesday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.659456532587845,0.0318978780656464
192,"2012","10","31",21,"wednesday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.659456532587845,0.0318978780656464
165,"2012","10","31",22,"wednesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.296630325122323,-0.456085516247529
101,"2012","10","31",23,"wednesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.296630325122323,-0.821460017517193
60,"2012","11","01",0,"thursday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.296630325122323,-0.821460017517193
30,"2012","11","01",1,"thursday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.636351351217591,-0.699668517093971
20,"2012","11","01",2,"thursday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.169860513047634,-0.456085516247529
15,"2012","11","01",3,"thursday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.0893010637134531,-0.456085516247529
10,"2012","11","01",4,"thursday",0,"winter","Mist or Cloudy",-0.815280072130582,0.169860513047634,-0.699668517093971
40,"2012","11","01",5,"thursday",0,"winter","Clear or Few Cloudy",-0.815280072130582,0.169860513047634,-0.456085516247529
148,"2012","11","01",6,"thursday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.0893010637134531,-0.211685122780796
420,"2012","11","01",7,"thursday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.296630325122323,-0.211685122780796
680,"2012","11","01",8,"thursday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.34846264047454,-0.699668517093971
331,"2012","11","01",9,"thursday",0,"winter","Light Snow or Light Rain",-0.711414249168442,-0.296630325122323,-0.699668517093971
146,"2012","11","01",10,"thursday",0,"winter","Light Snow or Light Rain",-0.711414249168442,-0.0374687483612356,0.0318978780656464
170,"2012","11","01",11,"thursday",0,"winter","Light Snow or Light Rain",-0.711414249168442,-0.0374687483612356,0.0318978780656464
221,"2012","11","01",12,"thursday",0,"winter","Light Snow or Light Rain",-0.607548426206302,-0.0374687483612356,-0.211685122780796
248,"2012","11","01",13,"thursday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.244798009770106,-0.211685122780796
185,"2012","11","01",14,"thursday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.659456532587845,0.276298271532379
214,"2012","11","01",15,"thursday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.452127271178975,-0.211685122780796
344,"2012","11","01",16,"thursday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.452127271178975,-0.211685122780796
689,"2012","11","01",17,"thursday",0,"winter","Light Snow or Light Rain",-0.503682603244161,-0.659456532587845,0.276298271532379
678,"2012","11","01",18,"thursday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.659456532587845,-0.211685122780796
452,"2012","11","01",19,"thursday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.659456532587845,-0.211685122780796
296,"2012","11","01",20,"thursday",0,"winter","Mist or Cloudy",-0.607548426206302,-0.452127271178975,0.519881272378821
267,"2012","11","01",21,"thursday",0,"winter","Mist or Cloudy",-0.607548426206302,-0.452127271178975,-0.456085516247529
202,"2012","11","01",22,"thursday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.296630325122323,-0.211685122780796
120,"2012","11","01",23,"thursday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.296630325122323,-0.211685122780796
50,"2012","11","02",0,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.296630325122323,-0.211685122780796
24,"2012","11","02",1,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.169860513047634,-0.211685122780796
10,"2012","11","02",2,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,0.169860513047634,-0.211685122780796
3,"2012","11","02",3,"friday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.377189774456504,-0.211685122780796
7,"2012","11","02",4,"friday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.377189774456504,-0.699668517093971
26,"2012","11","02",5,"friday",0,"winter","Mist or Cloudy",-0.919145895092722,0.169860513047634,-0.211685122780796
122,"2012","11","02",6,"friday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.377189774456504,-0.211685122780796
357,"2012","11","02",7,"friday",0,"winter","Mist or Cloudy",-1.02301171805486,0.377189774456504,-0.456085516247529
687,"2012","11","02",8,"friday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.296630325122323,-0.699668517093971
382,"2012","11","02",9,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,-0.699668517093971
204,"2012","11","02",10,"friday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-0.866785793996715,0.886073166268775
221,"2012","11","02",11,"friday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-1.1259473707578,1.86203995489513
292,"2012","11","02",12,"friday",0,"winter","Clear or Few Cloudy",-0.399816780282022,-1.1259473707578,1.37405656058195
294,"2012","11","02",13,"friday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.02228274005337,1.37405656058195
262,"2012","11","02",14,"friday",0,"winter","Mist or Cloudy",-0.503682603244161,-1.17777968611002,2.47181484963152
306,"2012","11","02",15,"friday",0,"winter","Mist or Cloudy",-0.503682603244161,-1.17777968611002,1.86203995489513
421,"2012","11","02",16,"friday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-1.17777968611002,1.13047355973551
638,"2012","11","02",17,"friday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-1.17777968611002,1.13047355973551
522,"2012","11","02",18,"friday",0,"winter","Mist or Cloudy",-0.607548426206302,-1.02228274005337,1.13047355973551
374,"2012","11","02",19,"friday",0,"winter","Mist or Cloudy",-0.607548426206302,-1.02228274005337,0.886073166268775
221,"2012","11","02",20,"friday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,1.86203995489513
156,"2012","11","02",21,"friday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,1.37405656058195
149,"2012","11","02",22,"friday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.866785793996715,0.519881272378821
119,"2012","11","02",23,"friday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,0.886073166268775
108,"2012","11","03",0,"saturday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,-0.211685122780796
89,"2012","11","03",1,"saturday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.711288847940063,1.13047355973551
46,"2012","11","03",2,"saturday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.711288847940063,0.519881272378821
28,"2012","11","03",3,"saturday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.711288847940063,0.519881272378821
16,"2012","11","03",4,"saturday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.711288847940063,0.886073166268775
9,"2012","11","03",5,"saturday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.711288847940063,0.519881272378821
21,"2012","11","03",6,"saturday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.711288847940063,0.0318978780656464
59,"2012","11","03",7,"saturday",0,"winter","Mist or Cloudy",-0.919145895092722,-0.711288847940063,0.519881272378821
142,"2012","11","03",8,"saturday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.866785793996715,0.886073166268775
219,"2012","11","03",9,"saturday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.711288847940063,0.886073166268775
328,"2012","11","03",10,"saturday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.866785793996715,1.61845695404868
340,"2012","11","03",11,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,1.61845695404868
394,"2012","11","03",12,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,2.22823184878508
449,"2012","11","03",13,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,1.37405656058195
455,"2012","11","03",14,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.659456532587845,1.13047355973551
448,"2012","11","03",15,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,2.10644034836186
400,"2012","11","03",16,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,1.13047355973551
410,"2012","11","03",17,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,0.886073166268775
297,"2012","11","03",18,"saturday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.866785793996715,0.764281665845554
239,"2012","11","03",19,"saturday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.659456532587845,-0.211685122780796
181,"2012","11","03",20,"saturday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,-0.456085516247529
166,"2012","11","03",21,"saturday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,-0.699668517093971
146,"2012","11","03",22,"saturday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.296630325122323,-0.699668517093971
148,"2012","11","03",23,"saturday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.296630325122323,-0.699668517093971
102,"2012","11","04",0,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.0893010637134531,-0.699668517093971
165,"2012","11","04",1,"sunday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.947345243330896,-0.821460017517193
37,"2012","11","04",2,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,0.118028197695417,-1.5538438052971
11,"2012","11","04",3,"sunday",0,"winter","Clear or Few Cloudy",-1.126877541017,-0.0893010637134531,-0.699668517093971
9,"2012","11","04",4,"sunday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.118028197695417,-0.456085516247529
5,"2012","11","04",5,"sunday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.118028197695417,-0.699668517093971
16,"2012","11","04",6,"sunday",0,"winter","Clear or Few Cloudy",-1.126877541017,-0.0893010637134531,-0.456085516247529
50,"2012","11","04",7,"sunday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.118028197695417,-0.699668517093971
149,"2012","11","04",8,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.34846264047454,-0.456085516247529
217,"2012","11","04",9,"sunday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,-1.5538438052971
360,"2012","11","04",10,"sunday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.711288847940063,0.0318978780656464
445,"2012","11","04",11,"sunday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-0.866785793996715,0.276298271532379
504,"2012","11","04",12,"sunday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-0.866785793996715,0.276298271532379
493,"2012","11","04",13,"sunday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.02228274005337,0.276298271532379
509,"2012","11","04",14,"sunday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.17777968611002,0.0318978780656464
449,"2012","11","04",15,"sunday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.17777968611002,0.276298271532379
435,"2012","11","04",16,"sunday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.17777968611002,1.13047355973551
327,"2012","11","04",17,"sunday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.02228274005337,0.0318978780656464
237,"2012","11","04",18,"sunday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.02228274005337,0.276298271532379
227,"2012","11","04",19,"sunday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.02228274005337,0.519881272378821
141,"2012","11","04",20,"sunday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,1.37405656058195
87,"2012","11","04",21,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.55579190188341,0.886073166268775
79,"2012","11","04",22,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.55579190188341,0.764281665845554
53,"2012","11","04",23,"sunday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,-0.211685122780796
23,"2012","11","05",0,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,0.0318978780656464
8,"2012","11","05",1,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,-0.211685122780796
6,"2012","11","05",2,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,-0.211685122780796
4,"2012","11","05",3,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,0.276298271532379
16,"2012","11","05",4,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.55579190188341,0.519881272378821
39,"2012","11","05",5,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.55579190188341,1.13047355973551
139,"2012","11","05",6,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.711288847940063,0.764281665845554
461,"2012","11","05",7,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.711288847940063,0.519881272378821
648,"2012","11","05",8,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.711288847940063,0.276298271532379
257,"2012","11","05",9,"monday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.55579190188341,0.764281665845554
142,"2012","11","05",10,"monday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.711288847940063,0.764281665845554
150,"2012","11","05",11,"monday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,0.276298271532379
244,"2012","11","05",12,"monday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.02228274005337,1.13047355973551
222,"2012","11","05",13,"monday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.17777968611002,0.519881272378821
196,"2012","11","05",14,"monday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-1.17777968611002,-0.211685122780796
231,"2012","11","05",15,"monday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-1.17777968611002,0.764281665845554
360,"2012","11","05",16,"monday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.02228274005337,0.764281665845554
638,"2012","11","05",17,"monday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,0.276298271532379
542,"2012","11","05",18,"monday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,0.276298271532379
372,"2012","11","05",19,"monday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.711288847940063,-0.211685122780796
241,"2012","11","05",20,"monday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.711288847940063,0.519881272378821
152,"2012","11","05",21,"monday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.55579190188341,0.764281665845554
115,"2012","11","05",22,"monday",0,"winter","Clear or Few Cloudy",-1.126877541017,-0.34846264047454,0.0318978780656464
53,"2012","11","05",23,"monday",0,"winter","Clear or Few Cloudy",-1.23074336397914,-0.141133379065671,-0.456085516247529
19,"2012","11","06",0,"tuesday",0,"winter","Clear or Few Cloudy",-1.33460918694128,-0.141133379065671,-0.699668517093971
8,"2012","11","06",1,"tuesday",0,"winter","Clear or Few Cloudy",-1.33460918694128,-0.141133379065671,-0.211685122780796
2,"2012","11","06",2,"tuesday",0,"winter","Clear or Few Cloudy",-1.33460918694128,0.118028197695417,-0.821460017517193
4,"2012","11","06",3,"tuesday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.0661958823431994,-0.699668517093971
7,"2012","11","06",4,"tuesday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.325357459104286,-0.821460017517193
41,"2012","11","06",5,"tuesday",0,"winter","Mist or Cloudy",-1.43847500990342,0.0661958823431994,0.0318978780656464
149,"2012","11","06",6,"tuesday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.325357459104286,-0.456085516247529
387,"2012","11","06",7,"tuesday",0,"winter","Clear or Few Cloudy",-1.54234083286556,0.325357459104286,-0.211685122780796
588,"2012","11","06",8,"tuesday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.325357459104286,-0.211685122780796
363,"2012","11","06",9,"tuesday",0,"winter","Clear or Few Cloudy",-1.23074336397914,-0.141133379065671,-0.211685122780796
230,"2012","11","06",10,"tuesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.711288847940063,0.0318978780656464
216,"2012","11","06",11,"tuesday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.918618109348932,-0.456085516247529
248,"2012","11","06",12,"tuesday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.918618109348932,-0.456085516247529
278,"2012","11","06",13,"tuesday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,-0.456085516247529
240,"2012","11","06",14,"tuesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-1.17777968611002,-0.699668517093971
272,"2012","11","06",15,"tuesday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,0.519881272378821
402,"2012","11","06",16,"tuesday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.866785793996715,-0.211685122780796
627,"2012","11","06",17,"tuesday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.503959586531193,0.276298271532379
497,"2012","11","06",18,"tuesday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.296630325122323,0.886073166268775
371,"2012","11","06",19,"tuesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.34846264047454,0.276298271532379
228,"2012","11","06",20,"tuesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.0893010637134531,0.276298271532379
151,"2012","11","06",21,"tuesday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,0.519881272378821
153,"2012","11","06",22,"tuesday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,0.276298271532379
205,"2012","11","06",23,"tuesday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.34846264047454,0.276298271532379
283,"2012","11","07",0,"wednesday",0,"winter","Mist or Cloudy",-1.02301171805486,-0.34846264047454,0.764281665845554
92,"2012","11","07",1,"wednesday",0,"winter","Mist or Cloudy",-1.126877541017,-0.0893010637134531,0.519881272378821
74,"2012","11","07",2,"wednesday",0,"winter","Mist or Cloudy",-1.126877541017,-0.34846264047454,0.886073166268775
11,"2012","11","07",3,"wednesday",0,"winter","Mist or Cloudy",-1.126877541017,-0.55579190188341,1.13047355973551
9,"2012","11","07",4,"wednesday",0,"winter","Mist or Cloudy",-1.126877541017,-0.55579190188341,0.886073166268775
27,"2012","11","07",5,"wednesday",0,"winter","Mist or Cloudy",-1.126877541017,-0.55579190188341,1.13047355973551
118,"2012","11","07",6,"wednesday",0,"winter","Mist or Cloudy",-1.23074336397914,-0.34846264047454,0.764281665845554
319,"2012","11","07",7,"wednesday",0,"winter","Mist or Cloudy",-1.23074336397914,-0.34846264047454,0.886073166268775
601,"2012","11","07",8,"wednesday",0,"winter","Mist or Cloudy",-1.23074336397914,-0.141133379065671,0.764281665845554
368,"2012","11","07",9,"wednesday",0,"winter","Mist or Cloudy",-1.23074336397914,-0.141133379065671,0.764281665845554
