"station_id","month","day","temperature","flag","date","location"
"USW00093107","08","7",72.4,"S",0000-08-07,"San Diego"
"USW00093107","08","8",72.5,"S",0000-08-08,"San Diego"
"USW00093107","08","9",72.5,"S",0000-08-09,"San Diego"
"USW00093107","08","10",72.5,"S",0000-08-10,"San Diego"
"USW00093107","08","11",72.6,"S",0000-08-11,"San Diego"
"USW00093107","08","12",72.6,"S",0000-08-12,"San Diego"
"USW00093107","08","13",72.6,"S",0000-08-13,"San Diego"
"USW00093107","08","14",72.7,"S",0000-08-14,"San Diego"
"USW00093107","08","15",72.7,"S",0000-08-15,"San Diego"
"USW00093107","08","16",72.7,"S",0000-08-16,"San Diego"
"USW00093107","08","17",72.7,"S",0000-08-17,"San Diego"
"USW00093107","08","18",72.8,"S",0000-08-18,"San Diego"
"USW00093107","08","19",72.8,"S",0000-08-19,"San Diego"
"USW00093107","08","20",72.8,"S",0000-08-20,"San Diego"
"USW00093107","08","21",72.8,"S",0000-08-21,"San Diego"
"USW00093107","08","22",72.8,"S",0000-08-22,"San Diego"
"USW00093107","08","23",72.8,"S",0000-08-23,"San Diego"
"USW00093107","08","24",72.8,"S",0000-08-24,"San Diego"
"USW00093107","08","25",72.8,"S",0000-08-25,"San Diego"
"USW00093107","08","26",72.7,"S",0000-08-26,"San Diego"
"USW00093107","08","27",72.7,"S",0000-08-27,"San Diego"
"USW00093107","08","28",72.7,"S",0000-08-28,"San Diego"
"USW00093107","08","29",72.7,"S",0000-08-29,"San Diego"
"USW00093107","08","30",72.6,"S",0000-08-30,"San Diego"
"USW00093107","08","31",72.6,"S",0000-08-31,"San Diego"
"USW00093107","09","1",72.5,"S",0000-09-01,"San Diego"
"USW00093107","09","2",72.4,"S",0000-09-02,"San Diego"
"USW00093107","09","3",72.4,"S",0000-09-03,"San Diego"
"USW00093107","09","4",72.3,"S",0000-09-04,"San Diego"
"USW00093107","09","5",72.2,"S",0000-09-05,"San Diego"
"USW00093107","09","6",72.1,"S",0000-09-06,"San Diego"
"USW00093107","09","7",72,"S",0000-09-07,"San Diego"
"USW00093107","09","8",71.9,"S",0000-09-08,"San Diego"
"USW00093107","09","9",71.8,"S",0000-09-09,"San Diego"
"USW00093107","09","10",71.7,"S",0000-09-10,"San Diego"
"USW00093107","09","11",71.6,"S",0000-09-11,"San Diego"
"USW00093107","09","12",71.4,"S",0000-09-12,"San Diego"
"USW00093107","09","13",71.3,"S",0000-09-13,"San Diego"
"USW00093107","09","14",71.1,"S",0000-09-14,"San Diego"
"USW00093107","09","15",71,"S",0000-09-15,"San Diego"
"USW00093107","09","16",70.8,"S",0000-09-16,"San Diego"
"USW00093107","09","17",70.7,"S",0000-09-17,"San Diego"
"USW00093107","09","18",70.5,"S",0000-09-18,"San Diego"
"USW00093107","09","19",70.3,"S",0000-09-19,"San Diego"
"USW00093107","09","20",70.2,"S",0000-09-20,"San Diego"
"USW00093107","09","21",70,"S",0000-09-21,"San Diego"
"USW00093107","09","22",69.8,"S",0000-09-22,"San Diego"
"USW00093107","09","23",69.7,"S",0000-09-23,"San Diego"
"USW00093107","09","24",69.5,"S",0000-09-24,"San Diego"
"USW00093107","09","25",69.3,"S",0000-09-25,"San Diego"
"USW00093107","09","26",69.1,"S",0000-09-26,"San Diego"
"USW00093107","09","27",69,"S",0000-09-27,"San Diego"
"USW00093107","09","28",68.8,"S",0000-09-28,"San Diego"
"USW00093107","09","29",68.6,"S",0000-09-29,"San Diego"
"USW00093107","09","30",68.4,"S",0000-09-30,"San Diego"
"USW00093107","10","1",68.3,"S",0000-10-01,"San Diego"
"USW00093107","10","2",68.1,"S",0000-10-02,"San Diego"
"USW00093107","10","3",67.9,"S",0000-10-03,"San Diego"
"USW00093107","10","4",67.8,"S",0000-10-04,"San Diego"
"USW00093107","10","5",67.6,"S",0000-10-05,"San Diego"
"USW00093107","10","6",67.4,"S",0000-10-06,"San Diego"
"USW00093107","10","7",67.3,"S",0000-10-07,"San Diego"
"USW00093107","10","8",67.1,"S",0000-10-08,"San Diego"
"USW00093107","10","9",67,"S",0000-10-09,"San Diego"
"USW00093107","10","10",66.8,"S",0000-10-10,"San Diego"
"USW00093107","10","11",66.7,"S",0000-10-11,"San Diego"
"USW00093107","10","12",66.5,"S",0000-10-12,"San Diego"
"USW00093107","10","13",66.4,"S",0000-10-13,"San Diego"
"USW00093107","10","14",66.2,"S",0000-10-14,"San Diego"
"USW00093107","10","15",66.1,"S",0000-10-15,"San Diego"
"USW00093107","10","16",65.9,"S",0000-10-16,"San Diego"
"USW00093107","10","17",65.8,"S",0000-10-17,"San Diego"
"USW00093107","10","18",65.6,"S",0000-10-18,"San Diego"
"USW00093107","10","19",65.5,"S",0000-10-19,"San Diego"
"USW00093107","10","20",65.3,"S",0000-10-20,"San Diego"
"USW00093107","10","21",65.2,"S",0000-10-21,"San Diego"
"USW00093107","10","22",65,"S",0000-10-22,"San Diego"
"USW00093107","10","23",64.9,"S",0000-10-23,"San Diego"
"USW00093107","10","24",64.7,"S",0000-10-24,"San Diego"
"USW00093107","10","25",64.5,"S",0000-10-25,"San Diego"
"USW00093107","10","26",64.4,"S",0000-10-26,"San Diego"
"USW00093107","10","27",64.2,"S",0000-10-27,"San Diego"
"USW00093107","10","28",64,"S",0000-10-28,"San Diego"
"USW00093107","10","29",63.9,"S",0000-10-29,"San Diego"
"USW00093107","10","30",63.7,"S",0000-10-30,"San Diego"
"USW00093107","10","31",63.5,"S",0000-10-31,"San Diego"
"USW00093107","11","1",63.3,"S",0000-11-01,"San Diego"
"USW00093107","11","2",63.1,"S",0000-11-02,"San Diego"
"USW00093107","11","3",62.9,"S",0000-11-03,"San Diego"
"USW00093107","11","4",62.7,"S",0000-11-04,"San Diego"
"USW00093107","11","5",62.5,"S",0000-11-05,"San Diego"
"USW00093107","11","6",62.3,"S",0000-11-06,"San Diego"
"USW00093107","11","7",62,"S",0000-11-07,"San Diego"
"USW00093107","11","8",61.8,"S",0000-11-08,"San Diego"
"USW00093107","11","9",61.6,"S",0000-11-09,"San Diego"
"USW00093107","11","10",61.4,"S",0000-11-10,"San Diego"
"USW00093107","11","11",61.1,"S",0000-11-11,"San Diego"
"USW00093107","11","12",60.9,"S",0000-11-12,"San Diego"
"USW00093107","11","13",60.6,"S",0000-11-13,"San Diego"
"USW00093107","11","14",60.4,"S",0000-11-14,"San Diego"
"USW00093107","11","15",60.1,"S",0000-11-15,"San Diego"
"USW00093107","11","16",59.9,"S",0000-11-16,"San Diego"
"USW00093107","11","17",59.6,"S",0000-11-17,"San Diego"
"USW00093107","11","18",59.4,"S",0000-11-18,"San Diego"
"USW00093107","11","19",59.2,"S",0000-11-19,"San Diego"
"USW00093107","11","20",58.9,"S",0000-11-20,"San Diego"
"USW00093107","11","21",58.7,"S",0000-11-21,"San Diego"
"USW00093107","11","22",58.4,"S",0000-11-22,"San Diego"
"USW00093107","11","23",58.2,"S",0000-11-23,"San Diego"
"USW00093107","11","24",57.9,"S",0000-11-24,"San Diego"
"USW00093107","11","25",57.7,"S",0000-11-25,"San Diego"
"USW00093107","11","26",57.5,"S",0000-11-26,"San Diego"
"USW00093107","11","27",57.3,"S",0000-11-27,"San Diego"
"USW00093107","11","28",57.1,"S",0000-11-28,"San Diego"
"USW00093107","11","29",56.9,"S",0000-11-29,"San Diego"
"USW00093107","11","30",56.7,"S",0000-11-30,"San Diego"
"USW00093107","12","1",56.5,"S",0000-12-01,"San Diego"
"USW00093107","12","2",56.3,"S",0000-12-02,"San Diego"
"USW00093107","12","3",56.1,"S",0000-12-03,"San Diego"
"USW00093107","12","4",56,"S",0000-12-04,"San Diego"
"USW00093107","12","5",55.8,"S",0000-12-05,"San Diego"
"USW00093107","12","6",55.7,"S",0000-12-06,"San Diego"
"USW00093107","12","7",55.5,"S",0000-12-07,"San Diego"
"USW00093107","12","8",55.4,"S",0000-12-08,"San Diego"
"USW00093107","12","9",55.3,"S",0000-12-09,"San Diego"
"USW00093107","12","10",55.2,"S",0000-12-10,"San Diego"
"USW00093107","12","11",55.1,"S",0000-12-11,"San Diego"
"USW00093107","12","12",55,"S",0000-12-12,"San Diego"
"USW00093107","12","13",55,"S",0000-12-13,"San Diego"
"USW00093107","12","14",54.9,"S",0000-12-14,"San Diego"
"USW00093107","12","15",54.9,"S",0000-12-15,"San Diego"
"USW00093107","12","16",54.8,"S",0000-12-16,"San Diego"
"USW00093107","12","17",54.8,"S",0000-12-17,"San Diego"
"USW00093107","12","18",54.8,"S",0000-12-18,"San Diego"
"USW00093107","12","19",54.8,"S",0000-12-19,"San Diego"
"USW00093107","12","20",54.8,"S",0000-12-20,"San Diego"
"USW00093107","12","21",54.8,"S",0000-12-21,"San Diego"
"USW00093107","12","22",54.8,"S",0000-12-22,"San Diego"
"USW00093107","12","23",54.8,"S",0000-12-23,"San Diego"
"USW00093107","12","24",54.9,"S",0000-12-24,"San Diego"
"USW00093107","12","25",54.9,"S",0000-12-25,"San Diego"
"USW00093107","12","26",54.9,"S",0000-12-26,"San Diego"
"USW00093107","12","27",55,"S",0000-12-27,"San Diego"
"USW00093107","12","28",55,"S",0000-12-28,"San Diego"
"USW00093107","12","29",55.1,"S",0000-12-29,"San Diego"
"USW00093107","12","30",55.1,"S",0000-12-30,"San Diego"
"USW00093107","12","31",55.2,"S",0000-12-31,"San Diego"
