"ideology_score","year","group","party"
1,1995,"GOP.1995","GOP"
-0.374,1995,"DEM.1995","DEM"
-0.207,1995,"DEM.1995","DEM"
-0.037,1995,"DEM.1995","DEM"
0.627,1995,"GOP.1995","GOP"
-0.102,1995,"DEM.1995","DEM"
0.507,1995,"GOP.1995","GOP"
-0.293,1995,"DEM.1995","DEM"
-0.456,1995,"DEM.1995","DEM"
-0.048,1995,"DEM.1995","DEM"
-0.403,1995,"DEM.1995","DEM"
0.463,1995,"GOP.1995","GOP"
-0.447,1995,"DEM.1995","DEM"
0.484,1995,"GOP.1995","GOP"
0.653,1995,"GOP.1995","GOP"
0.449,1995,"GOP.1995","GOP"
-0.293,1995,"DEM.1995","DEM"
-0.268,1995,"DEM.1995","DEM"
0.679,1995,"GOP.1995","GOP"
-0.244,1995,"DEM.1995","DEM"
-0.265,1995,"DEM.1995","DEM"
-0.301,1995,"DEM.1995","DEM"
-0.466,1995,"DEM.1995","DEM"
0.511,1995,"GOP.1995","GOP"
0.487,1995,"GOP.1995","GOP"
-0.084,1995,"DEM.1995","DEM"
0.259,1995,"GOP.1995","GOP"
-0.16,1995,"DEM.1995","DEM"
-0.451,1995,"DEM.1995","DEM"
-0.11,1995,"DEM.1995","DEM"
-0.158,1995,"DEM.1995","DEM"
0.535,1995,"GOP.1995","GOP"
0.435,1995,"GOP.1995","GOP"
-0.231,1995,"DEM.1995","DEM"
-0.253,1995,"DEM.1995","DEM"
0.338,1995,"GOP.1995","GOP"
0.301,1995,"GOP.1995","GOP"
0.494,1995,"GOP.1995","GOP"
0.551,1995,"GOP.1995","GOP"
0.454,1995,"GOP.1995","GOP"
0.552,1995,"GOP.1995","GOP"
0.479,1995,"GOP.1995","GOP"
-0.287,1995,"DEM.1995","DEM"
-0.618,1995,"DEM.1995","DEM"
0.441,1995,"GOP.1995","GOP"
0.56,1995,"GOP.1995","GOP"
-0.278,1995,"DEM.1995","DEM"
-0.296,1995,"DEM.1995","DEM"
-0.292,1995,"DEM.1995","DEM"
0.862,1995,"GOP.1995","GOP"
0.296,1995,"GOP.1995","GOP"
0.2,1995,"GOP.1995","GOP"
-0.306,1995,"DEM.1995","DEM"
-0.302,1995,"DEM.1995","DEM"
0.438,1995,"GOP.1995","GOP"
-0.435,1995,"DEM.1995","DEM"
0.411,1995,"GOP.1995","GOP"
0.847,1995,"GOP.1995","GOP"
0.612,1995,"GOP.1995","GOP"
0.382,1993,"GOP.1993","GOP"
0.452,1993,"GOP.1993","GOP"
-0.157,1993,"DEM.1993","DEM"
-0.242,1993,"DEM.1993","DEM"
-0.126,1993,"DEM.1993","DEM"
0.492,1993,"GOP.1993","GOP"
-0.565,1993,"DEM.1993","DEM"
0.313,1993,"GOP.1993","GOP"
-0.204,1993,"DEM.1993","DEM"
-0.373,1993,"DEM.1993","DEM"
0.74,1993,"GOP.1993","GOP"
0.539,1993,"GOP.1993","GOP"
0.379,1993,"GOP.1993","GOP"
-0.273,1993,"DEM.1993","DEM"
-0.15,1993,"DEM.1993","DEM"
-0.304,1993,"DEM.1993","DEM"
0.431,1993,"GOP.1993","GOP"
0.451,1993,"GOP.1993","GOP"
-0.519,1993,"DEM.1993","DEM"
0.609,1993,"GOP.1993","GOP"
-0.432,1993,"DEM.1993","DEM"
0.641,1993,"GOP.1993","GOP"
-0.376,1993,"DEM.1993","DEM"
-0.445,1993,"DEM.1993","DEM"
-0.533,1993,"DEM.1993","DEM"
-0.509,1993,"DEM.1993","DEM"
-0.6,1993,"DEM.1993","DEM"
0.581,1993,"GOP.1993","GOP"
0.518,1993,"GOP.1993","GOP"
-0.353,1993,"DEM.1993","DEM"
-0.629,1993,"DEM.1993","DEM"
-0.36,1993,"DEM.1993","DEM"
-0.482,1993,"DEM.1993","DEM"
-0.541,1993,"DEM.1993","DEM"
-0.399,1993,"DEM.1993","DEM"
-0.061,1993,"DEM.1993","DEM"
-0.146,1993,"DEM.1993","DEM"
-0.167,1993,"DEM.1993","DEM"
0.391,1993,"GOP.1993","GOP"
0.375,1993,"GOP.1993","GOP"
0.468,1993,"GOP.1993","GOP"
-0.362,1993,"DEM.1993","DEM"
0.499,1993,"GOP.1993","GOP"
-0.391,1993,"DEM.1993","DEM"
0.505,1993,"GOP.1993","GOP"
0.564,1993,"GOP.1993","GOP"
-0.461,1993,"DEM.1993","DEM"
-0.526,1993,"DEM.1993","DEM"
-0.305,1993,"DEM.1993","DEM"
-0.405,1993,"DEM.1993","DEM"
-0.479,1993,"DEM.1993","DEM"
-0.468,1993,"DEM.1993","DEM"
-0.694,1993,"DEM.1993","DEM"
-0.173,1993,"DEM.1993","DEM"
-0.46,1993,"DEM.1993","DEM"
0.189,1993,"GOP.1993","GOP"
0.89,1993,"GOP.1993","GOP"
0.404,1993,"GOP.1993","GOP"
0.449,1993,"GOP.1993","GOP"
-0.464,1993,"DEM.1993","DEM"
0.404,1993,"GOP.1993","GOP"
0.454,1993,"GOP.1993","GOP"
0.707,1993,"GOP.1993","GOP"
0.546,1993,"GOP.1993","GOP"
0.547,1993,"GOP.1993","GOP"
0.44,1993,"GOP.1993","GOP"
-0.225,1993,"DEM.1993","DEM"
-0.607,1993,"DEM.1993","DEM"
0.457,1993,"GOP.1993","GOP"
0.515,1993,"GOP.1993","GOP"
-0.288,1993,"DEM.1993","DEM"
-0.337,1993,"DEM.1993","DEM"
0.304,1993,"GOP.1993","GOP"
0.635,1993,"GOP.1993","GOP"
0.605,1993,"GOP.1993","GOP"
0.497,1993,"GOP.1993","GOP"
-0.32,1993,"DEM.1993","DEM"
-0.398,1993,"DEM.1993","DEM"
-0.359,1993,"DEM.1993","DEM"
0.181,1993,"GOP.1993","GOP"
0.311,1993,"GOP.1993","GOP"
0.14,1993,"GOP.1993","GOP"
0.279,1993,"GOP.1993","GOP"
0.067,1993,"DEM.1993","DEM"
-0.246,1993,"DEM.1993","DEM"
-0.42,1993,"DEM.1993","DEM"
0.396,1993,"GOP.1993","GOP"
-0.236,1993,"DEM.1993","DEM"
0.587,1993,"GOP.1993","GOP"
0.517,1993,"GOP.1993","GOP"
0.397,1993,"GOP.1993","GOP"
0.407,1993,"GOP.1993","GOP"
0.364,1993,"GOP.1993","GOP"
-0.267,1993,"DEM.1993","DEM"
0.434,1993,"GOP.1993","GOP"
0.443,1993,"GOP.1993","GOP"
0.439,1993,"GOP.1993","GOP"
-0.214,1993,"DEM.1993","DEM"
0.473,1993,"GOP.1993","GOP"
-0.522,1993,"DEM.1993","DEM"
0.3,1993,"GOP.1993","GOP"
-0.345,1993,"DEM.1993","DEM"
-0.271,1993,"DEM.1993","DEM"
0.231,1993,"GOP.1993","GOP"
0.312,1993,"GOP.1993","GOP"
-0.585,1993,"DEM.1993","DEM"
0.489,1993,"GOP.1993","GOP"
-0.248,1993,"DEM.1993","DEM"
0.498,1993,"GOP.1993","GOP"
0.546,1993,"GOP.1993","GOP"
-0.569,1993,"DEM.1993","DEM"
0.408,1993,"GOP.1993","GOP"
-0.27,1993,"DEM.1993","DEM"
-0.116,1993,"DEM.1993","DEM"
-0.025,1993,"DEM.1993","DEM"
-0.153,1993,"DEM.1993","DEM"
-0.484,1993,"DEM.1993","DEM"
-0.449,1993,"DEM.1993","DEM"
-0.481,1993,"DEM.1993","DEM"
-0.231,1993,"DEM.1993","DEM"
0.548,1993,"GOP.1993","GOP"
-0.506,1993,"DEM.1993","DEM"
-0.472,1993,"DEM.1993","DEM"
-0.164,1993,"DEM.1993","DEM"
-0.445,1993,"DEM.1993","DEM"
-0.368,1993,"DEM.1993","DEM"
0.332,1993,"GOP.1993","GOP"
-0.558,1993,"DEM.1993","DEM"
0.811,1993,"GOP.1993","GOP"
-0.531,1993,"DEM.1993","DEM"
0.23,1993,"GOP.1993","GOP"
-0.214,1993,"DEM.1993","DEM"
-0.278,1993,"DEM.1993","DEM"
0.357,1993,"GOP.1993","GOP"
0.458,1993,"GOP.1993","GOP"
0.394,1993,"GOP.1993","GOP"
0.633,1993,"GOP.1993","GOP"
-0.429,1993,"DEM.1993","DEM"
0.341,1993,"GOP.1993","GOP"
-0.192,1993,"DEM.1993","DEM"
-0.362,1993,"DEM.1993","DEM"
-0.379,1993,"DEM.1993","DEM"
-0.189,1993,"DEM.1993","DEM"
-0.137,1993,"DEM.1993","DEM"
-0.21,1993,"DEM.1993","DEM"
0.493,1993,"GOP.1993","GOP"
0.67,1993,"GOP.1993","GOP"
0.239,1993,"GOP.1993","GOP"
-0.368,1993,"DEM.1993","DEM"
-0.147,1993,"DEM.1993","DEM"
-0.088,1993,"DEM.1993","DEM"
0.171,1993,"GOP.1993","GOP"
0.486,1993,"GOP.1993","GOP"
0.395,1993,"GOP.1993","GOP"
-0.316,1993,"DEM.1993","DEM"
0.272,1993,"GOP.1993","GOP"
0.448,1993,"GOP.1993","GOP"
-0.121,1993,"DEM.1993","DEM"
0.223,1993,"GOP.1993","GOP"
-0.186,1993,"DEM.1993","DEM"
-0.306,1993,"DEM.1993","DEM"
-0.349,1993,"DEM.1993","DEM"
0.489,1993,"GOP.1993","GOP"
-0.185,1993,"DEM.1993","DEM"
0.531,1993,"GOP.1993","GOP"
0.363,1993,"GOP.1993","GOP"
-0.139,1993,"DEM.1993","DEM"
0.357,1993,"GOP.1993","GOP"
-0.446,1993,"DEM.1993","DEM"
0.052,1993,"DEM.1993","DEM"
-0.439,1993,"DEM.1993","DEM"
0.389,1993,"GOP.1993","GOP"
0.467,1993,"GOP.1993","GOP"
-0.033,1993,"DEM.1993","DEM"
-0.359,1993,"DEM.1993","DEM"
0.115,1993,"GOP.1993","GOP"
0.268,1993,"GOP.1993","GOP"
0.29,1993,"GOP.1993","GOP"
-0.303,1993,"DEM.1993","DEM"
-0.394,1993,"DEM.1993","DEM"
-0.35,1993,"DEM.1993","DEM"
0.618,1993,"GOP.1993","GOP"
-0.436,1993,"DEM.1993","DEM"
0.013,1993,"GOP.1993","GOP"
-0.501,1993,"DEM.1993","DEM"
-0.371,1993,"DEM.1993","DEM"
0.234,1993,"GOP.1993","GOP"
-0.475,1993,"DEM.1993","DEM"
-0.278,1993,"DEM.1993","DEM"
0.209,1993,"GOP.1993","GOP"
-0.474,1993,"DEM.1993","DEM"
-0.382,1993,"DEM.1993","DEM"
-0.395,1993,"DEM.1993","DEM"
-0.454,1993,"DEM.1993","DEM"
-0.373,1993,"DEM.1993","DEM"
0.687,1993,"GOP.1993","GOP"
0.459,1993,"GOP.1993","GOP"
0.433,1993,"GOP.1993","GOP"
-0.205,1993,"DEM.1993","DEM"
0.393,1993,"GOP.1993","GOP"
0.492,1993,"GOP.1993","GOP"
-0.198,1993,"DEM.1993","DEM"
-0.361,1993,"DEM.1993","DEM"
-0.518,1993,"DEM.1993","DEM"
0.481,1993,"GOP.1993","GOP"
-0.346,1993,"DEM.1993","DEM"
-0.509,1993,"DEM.1993","DEM"
-0.626,1993,"DEM.1993","DEM"
-0.618,1993,"DEM.1993","DEM"
-0.407,1993,"DEM.1993","DEM"
-0.025,1993,"DEM.1993","DEM"
-0.189,1993,"DEM.1993","DEM"
0.417,1993,"GOP.1993","GOP"
-0.467,1993,"DEM.1993","DEM"
-0.503,1993,"DEM.1993","DEM"
0.554,1993,"GOP.1993","GOP"
-0.115,1993,"DEM.1993","DEM"
-0.528,1993,"DEM.1993","DEM"
-0.336,1993,"DEM.1993","DEM"
-0.528,1993,"DEM.1993","DEM"
-0.066,1993,"DEM.1993","DEM"
0.035,1993,"DEM.1993","DEM"
0.026,1993,"DEM.1993","DEM"
-0.524,1993,"DEM.1993","DEM"
0.475,1993,"GOP.1993","GOP"
-0.409,1993,"DEM.1993","DEM"
-0.156,1993,"DEM.1993","DEM"
-0.401,1993,"DEM.1993","DEM"
-0.176,1993,"DEM.1993","DEM"
0.809,1993,"GOP.1993","GOP"
0.322,1993,"GOP.1993","GOP"
-0.241,1993,"DEM.1993","DEM"
-0.304,1993,"DEM.1993","DEM"
0.25,1993,"GOP.1993","GOP"
-0.197,1993,"DEM.1993","DEM"
0.427,1993,"GOP.1993","GOP"
-0.183,1993,"DEM.1993","DEM"
0.428,1993,"GOP.1993","GOP"
0.477,1993,"GOP.1993","GOP"
-0.124,1993,"DEM.1993","DEM"
-0.17,1993,"DEM.1993","DEM"
-0.182,1993,"DEM.1993","DEM"
0.268,1993,"GOP.1993","GOP"
0.152,1993,"GOP.1993","GOP"
0.191,1993,"GOP.1993","GOP"
-0.249,1993,"DEM.1993","DEM"
0.357,1993,"GOP.1993","GOP"
-0.262,1993,"DEM.1993","DEM"
-0.243,1993,"DEM.1993","DEM"
-0.57,1993,"DEM.1993","DEM"
0.177,1993,"GOP.1993","GOP"
0.365,1993,"GOP.1993","GOP"
-0.325,1993,"DEM.1993","DEM"
0.204,1993,"GOP.1993","GOP"
0.306,1993,"GOP.1993","GOP"
-0.321,1993,"DEM.1993","DEM"
-0.334,1993,"DEM.1993","DEM"
0.292,1993,"GOP.1993","GOP"
0.37,1993,"GOP.1993","GOP"
0.378,1993,"GOP.1993","GOP"
-0.418,1993,"DEM.1993","DEM"
-0.414,1993,"DEM.1993","DEM"
-0.323,1993,"DEM.1993","DEM"
-0.497,1993,"DEM.1993","DEM"
-0.308,1993,"DEM.1993","DEM"
