Party,Year,Sector,GHG_emissions
Slovakia,1997,Energy,38513.74
Slovakia,1998,Energy,38043.41
Slovakia,1999,Energy,37369.72
Slovakia,2000,Energy,36444.78
Slovakia,2001,Energy,38431.85
Slovakia,2002,Energy,36001.32
Slovakia,2003,Energy,36854.19
Slovakia,2004,Energy,36416.41
Slovakia,2005,Energy,36966.07
Slovakia,2006,Energy,36043.34
Slovakia,2007,Energy,34432.57
Slovakia,2008,Energy,35011.85
Slovakia,2009,Energy,32410.44
Slovakia,2010,Energy,32914.3
Slovakia,2011,Energy,32456.14
Slovakia,2012,Energy,29937.79
Slovakia,2013,Energy,29832.38
Slovakia,2014,Energy,27393
Slovakia,2015,Energy,28242.94
Slovakia,2016,Energy,28483.18
Slovakia,2017,Energy,29442.35
Slovakia,1990,Industrial processes and product use,9753.92
Slovakia,1991,Industrial processes and product use,7563.25
Slovakia,1992,Industrial processes and product use,7201.65
Slovakia,1993,Industrial processes and product use,8227.04
Slovakia,1994,Industrial processes and product use,8440.48
Slovakia,1995,Industrial processes and product use,9366.31
Slovakia,1996,Industrial processes and product use,9685.02
Slovakia,1997,Industrial processes and product use,9733.91
Slovakia,1998,Industrial processes and product use,9876.15
Slovakia,1999,Industrial processes and product use,9497.29
Slovakia,2000,Industrial processes and product use,8592.83
Slovakia,2001,Industrial processes and product use,8765.66
Slovakia,2002,Industrial processes and product use,9811.15
Slovakia,2003,Industrial processes and product use,9412.96
Slovakia,2004,Industrial processes and product use,10700.76
Slovakia,2005,Industrial processes and product use,10159.88
Slovakia,2006,Industrial processes and product use,11022.62
Slovakia,2007,Industrial processes and product use,10867.46
Slovakia,2008,Industrial processes and product use,10751.83
Slovakia,2009,Industrial processes and product use,9185.88
Slovakia,2010,Industrial processes and product use,9512.46
Slovakia,2011,Industrial processes and product use,9113.42
Slovakia,2012,Industrial processes and product use,9030.12
Slovakia,2013,Industrial processes and product use,8746.7
Slovakia,2014,Industrial processes and product use,8967.48
Slovakia,2015,Industrial processes and product use,9179.91
Slovakia,2016,Industrial processes and product use,9377.89
Slovakia,2017,Industrial processes and product use,9646.59
Slovakia,1990,Agriculture,5909.4
Slovakia,1991,Agriculture,5083.17
Slovakia,1992,Agriculture,4216.23
Slovakia,1993,Agriculture,3606.56
Slovakia,1994,Agriculture,3407.16
Slovakia,1995,Agriculture,3492.88
Slovakia,1996,Agriculture,3445.95
Slovakia,1997,Agriculture,3381.71
Slovakia,1998,Agriculture,3106.71
Slovakia,1999,Agriculture,2857
Slovakia,2000,Agriculture,2738.92
Slovakia,2001,Agriculture,2850.32
Slovakia,2002,Agriculture,2874.35
Slovakia,2003,Agriculture,2712.06
Slovakia,2004,Agriculture,2537.67
Slovakia,2005,Agriculture,2546.37
Slovakia,2006,Agriculture,2445.37
Slovakia,2007,Agriculture,2454.72
Slovakia,2008,Agriculture,2447.9
Slovakia,2009,Agriculture,2291.05
Slovakia,2010,Agriculture,2307.77
Slovakia,2011,Agriculture,2374.79
Slovakia,2012,Agriculture,2451.99
Slovakia,2013,Agriculture,2529.28
Slovakia,2014,Agriculture,2658.19
Slovakia,2015,Agriculture,2529.1
Slovakia,2016,Agriculture,2639.18
Slovakia,2017,Agriculture,2546.79
Slovakia,1990,LULUCF,-9700.54
Slovakia,1991,LULUCF,-10400.66
Slovakia,1992,LULUCF,-10987.61
Slovakia,1993,LULUCF,-10770.62
Slovakia,1994,LULUCF,-10279.93
Slovakia,1995,LULUCF,-9828.98
Slovakia,1996,LULUCF,-9729.85
Slovakia,1997,LULUCF,-9623.58
Slovakia,1998,LULUCF,-10613.38
Slovakia,1999,LULUCF,-9862.99
Slovakia,2000,LULUCF,-9893.34
Slovakia,2001,LULUCF,-9132.25
Slovakia,2002,LULUCF,-9658.33
Slovakia,2003,LULUCF,-9235.97
Slovakia,2004,LULUCF,-9249.07
Slovakia,2005,LULUCF,-5719.15
Slovakia,2006,LULUCF,-8577.27
Slovakia,2007,LULUCF,-8155.46
Slovakia,2008,LULUCF,-7154.27
Slovakia,2009,LULUCF,-6917.07
Slovakia,2010,LULUCF,-6147.9
Slovakia,2011,LULUCF,-6468.52
Slovakia,2012,LULUCF,-7425.77
Slovakia,2013,LULUCF,-8096.36
Slovakia,2014,LULUCF,-6119.08
Slovakia,2015,LULUCF,-6616.66
Slovakia,2016,LULUCF,-6722.13
Slovakia,2017,LULUCF,-6584.39
Slovakia,1990,Waste,1427.85
Slovakia,1991,Waste,1432.41
Slovakia,1992,Waste,1417.82
Slovakia,1993,Waste,1412.66
Slovakia,1994,Waste,1384.89
Slovakia,1995,Waste,1380.38
Slovakia,1996,Waste,1380.23
Slovakia,1997,Waste,1393.85
Slovakia,1998,Waste,1408.3
Slovakia,1999,Waste,1411.39
Slovakia,2000,Waste,1419.49
Slovakia,2001,Waste,1427.13
Slovakia,2002,Waste,1433.01
Slovakia,2003,Waste,1444.61
Slovakia,2004,Waste,1460.46
Slovakia,2005,Waste,1469.9
Slovakia,2006,Waste,1518.98
Slovakia,2007,Waste,1488.67
Slovakia,2008,Waste,1501.16
Slovakia,2009,Waste,1541.7
Slovakia,2010,Waste,1560.97
Slovakia,2011,Waste,1600.86
Slovakia,2012,Waste,1637.32
Slovakia,2013,Waste,1618.78
Slovakia,2014,Waste,1641.23
Slovakia,2015,Waste,1692.71
Slovakia,2016,Waste,1653.62
Slovakia,2017,Waste,1680.72
Slovakia,1990,Other,NA
Slovakia,1991,Other,NA
Slovakia,1992,Other,NA
Slovakia,1993,Other,NA
Slovakia,1994,Other,NA
Slovakia,1995,Other,NA
Slovakia,1996,Other,NA
Slovakia,1997,Other,NA
Slovakia,1998,Other,NA
Slovakia,1999,Other,NA
Slovakia,2000,Other,NA
Slovakia,2001,Other,NA
Slovakia,2002,Other,NA
Slovakia,2003,Other,NA
Slovakia,2004,Other,NA
Slovakia,2005,Other,NA
Slovakia,2006,Other,NA
Slovakia,2007,Other,NA
Slovakia,2008,Other,NA
Slovakia,2009,Other,NA
Slovakia,2010,Other,NA
Slovakia,2011,Other,NA
Slovakia,2012,Other,NA
Slovakia,2013,Other,NA
Slovakia,2014,Other,NA
Slovakia,2015,Other,NA
Slovakia,2016,Other,NA
Slovakia,2017,Other,NA
Slovenia,1990,Energy,14648.66
Slovenia,1991,Energy,13763.14
Slovenia,1992,Energy,13766.89
Slovenia,1993,Energy,14243.15
Slovenia,1994,Energy,14433.47
Slovenia,1995,Energy,15114.1
Slovenia,1996,Energy,15806.68
Slovenia,1997,Energy,16134.34
Slovenia,1998,Energy,15848.52
Slovenia,1999,Energy,15163.55
Slovenia,2000,Energy,15247.48
Slovenia,2001,Energy,16109.64
Slovenia,2002,Energy,16221.05
Slovenia,2003,Energy,15955.77
Slovenia,2004,Energy,16297.99
Slovenia,2005,Energy,16536.88
Slovenia,2006,Energy,16707.91
Slovenia,2007,Energy,16828.59
Slovenia,2008,Energy,17848.78
Slovenia,2009,Energy,16260.39
Slovenia,2010,Energy,16321.81
Slovenia,2011,Energy,16331.1
Slovenia,2012,Energy,15768.39
Slovenia,2013,Energy,15037.12
Slovenia,2014,Energy,13250.46
Slovenia,2015,Energy,13399.33
Slovenia,2016,Energy,14243.25
Slovenia,2017,Energy,13999.84
Slovenia,1990,Industrial processes and product use,1392.86
Slovenia,1991,Industrial processes and product use,1073.96
Slovenia,1992,Industrial processes and product use,1063.72
Slovenia,1993,Industrial processes and product use,893.05
Slovenia,1994,Industrial processes and product use,1068.7
Slovenia,1995,Industrial processes and product use,1073.04
Slovenia,1996,Industrial processes and product use,1074.39
Slovenia,1997,Industrial processes and product use,1113.78
Slovenia,1998,Industrial processes and product use,1092.73
Slovenia,1999,Industrial processes and product use,1117.15
Slovenia,2000,Industrial processes and product use,1162.21
Slovenia,2001,Industrial processes and product use,1218.63
Slovenia,2002,Industrial processes and product use,1227.67
Slovenia,2003,Industrial processes and product use,1296.93
Slovenia,2004,Industrial processes and product use,1350.15
Slovenia,2005,Industrial processes and product use,1425.61
Slovenia,2006,Industrial processes and product use,1470.32
Slovenia,2007,Industrial processes and product use,1476.82
Slovenia,2008,Industrial processes and product use,1340.14
Slovenia,2009,Industrial processes and product use,1005.4
Slovenia,2010,Industrial processes and product use,1007.31
Slovenia,2011,Industrial processes and product use,1021.62
Slovenia,2012,Industrial processes and product use,1046.81
Slovenia,2013,Industrial processes and product use,1109.27
Slovenia,2014,Industrial processes and product use,1148.15
Slovenia,2015,Industrial processes and product use,1142.46
Slovenia,2016,Industrial processes and product use,1144.08
Slovenia,2017,Industrial processes and product use,1208.44
Slovenia,1990,Agriculture,1840.76
Slovenia,1991,Agriculture,1728.97
Slovenia,1992,Agriculture,1847.53
Slovenia,1993,Agriculture,1742.23
Slovenia,1994,Agriculture,1758.5
Slovenia,1995,Agriculture,1756.5
Slovenia,1996,Agriculture,1701.23
Slovenia,1997,Agriculture,1661.09
Slovenia,1998,Agriculture,1698.5
Slovenia,1999,Agriculture,1711.11
Slovenia,2000,Agriculture,1800.85
Slovenia,2001,Agriculture,1778.53
Slovenia,2002,Agriculture,1835.71
Slovenia,2003,Agriculture,1746.46
Slovenia,2004,Agriculture,1692.43
Slovenia,2005,Agriculture,1709.38
Slovenia,2006,Agriculture,1709.17
Slovenia,2007,Agriculture,1762.86
Slovenia,2008,Agriculture,1686.41
Slovenia,2009,Agriculture,1697.55
Slovenia,2010,Agriculture,1666.89
Slovenia,2011,Agriculture,1648.12
Slovenia,2012,Agriculture,1631.43
Slovenia,2013,Agriculture,1616.31
Slovenia,2014,Agriculture,1663.12
Slovenia,2015,Agriculture,1700.22
Slovenia,2016,Agriculture,1722.08
Slovenia,2017,Agriculture,1688.16
Slovenia,1990,LULUCF,-4462.55
Slovenia,1991,LULUCF,-2962.66
Slovenia,1992,LULUCF,-2948.9
Slovenia,1993,LULUCF,-2928.98
Slovenia,1994,LULUCF,-3113.24
Slovenia,1995,LULUCF,-3205.2
Slovenia,1996,LULUCF,-3948.97
Slovenia,1997,LULUCF,-3946.99
Slovenia,1998,LULUCF,-4084.53
Slovenia,1999,LULUCF,-4132.42
Slovenia,2000,LULUCF,-4238.24
Slovenia,2001,LULUCF,-5298.52
Slovenia,2002,LULUCF,-5429.97
Slovenia,2003,LULUCF,-7138.07
Slovenia,2004,LULUCF,-7309.66
Slovenia,2005,LULUCF,-7346.13
Slovenia,2006,LULUCF,-7330.77
Slovenia,2007,LULUCF,-7661.66
Slovenia,2008,LULUCF,-6507.5
Slovenia,2009,LULUCF,-6451.09
Slovenia,2010,LULUCF,-6393.66
Slovenia,2011,LULUCF,-6291.58
Slovenia,2012,LULUCF,-6207.78
Slovenia,2013,LULUCF,-6313.65
Slovenia,2014,LULUCF,-5144.3
Slovenia,2015,LULUCF,-3915.28
Slovenia,2016,LULUCF,-2403.67
Slovenia,2017,LULUCF,-1524.3
Slovenia,1990,Waste,757.01
Slovenia,1991,Waste,754.07
Slovenia,1992,Waste,740.97
Slovenia,1993,Waste,742.87
Slovenia,1994,Waste,764.61
Slovenia,1995,Waste,777.08
Slovenia,1996,Waste,773.37
Slovenia,1997,Waste,798.63
Slovenia,1998,Waste,824.62
Slovenia,1999,Waste,841.55
Slovenia,2000,Waste,864.98
Slovenia,2001,Waste,887.36
Slovenia,2002,Waste,891.56
Slovenia,2003,Waste,900.75
Slovenia,2004,Waste,876.44
Slovenia,2005,Waste,847.59
Slovenia,2006,Waste,819.77
Slovenia,2007,Waste,778.89
Slovenia,2008,Waste,697.42
Slovenia,2009,Waste,638.21
Slovenia,2010,Waste,629.91
Slovenia,2011,Waste,633.95
Slovenia,2012,Waste,615.65
Slovenia,2013,Waste,596.47
Slovenia,2014,Waste,563.82
Slovenia,2015,Waste,577.78
Slovenia,2016,Waste,571.87
Slovenia,2017,Waste,557.05
Slovenia,1990,Other,NA
Slovenia,1991,Other,NA
Slovenia,1992,Other,NA
Slovenia,1993,Other,NA
Slovenia,1994,Other,NA
Slovenia,1995,Other,NA
Slovenia,1996,Other,NA
Slovenia,1997,Other,NA
Slovenia,1998,Other,NA
Slovenia,1999,Other,NA
Slovenia,2000,Other,NA
Slovenia,2001,Other,NA
Slovenia,2002,Other,NA
Slovenia,2003,Other,NA
Slovenia,2004,Other,NA
Slovenia,2005,Other,NA
Slovenia,2006,Other,NA
Slovenia,2007,Other,NA
Slovenia,2008,Other,NA
Slovenia,2009,Other,NA
Slovenia,2010,Other,NA
Slovenia,2011,Other,NA
Slovenia,2012,Other,NA
Slovenia,2013,Other,NA
Slovenia,2014,Other,NA
Slovenia,2015,Other,NA
Slovenia,2016,Other,NA
Slovenia,2017,Other,NA
Spain,1990,Energy,213171.91
Spain,1991,Energy,223590.02
Spain,1992,Energy,234352.17
Spain,1993,Energy,226185.09
Spain,1994,Energy,236394.44
Spain,1995,Energy,250127.89
Spain,1996,Energy,237515.99
Spain,1997,Energy,249223.86
Spain,1998,Energy,256002.15
Spain,1999,Energy,278734.63
Spain,2000,Energy,289880.95
Spain,2001,Energy,290968.67
Spain,2002,Energy,310365.57
Spain,2003,Energy,313859.74
Spain,2004,Energy,329789.75
Spain,2005,Energy,343553.49
Spain,2006,Energy,334064.9
Spain,2007,Energy,342229.07
Spain,2008,Energy,314503.65
Spain,2009,Energy,280257.19
Spain,2010,Energy,265565.8
Spain,2011,Energy,268373.54
Spain,2012,Energy,264768.2
Spain,2013,Energy,238989.4
Spain,2014,Energy,239076.9
Spain,2015,Energy,254438.34
Spain,2016,Energy,243847.8
Spain,2017,Energy,258913.24
Spain,1990,Industrial processes and product use,29707.1
Spain,1991,Industrial processes and product use,28127.35
Spain,1992,Industrial processes and product use,26907.22
Spain,1993,Industrial processes and product use,25753.57
Spain,1994,Industrial processes and product use,30019.12
Spain,1995,Industrial processes and product use,31831.06
Spain,1996,Industrial processes and product use,32891.98
Spain,1997,Industrial processes and product use,35246.71
Spain,1998,Industrial processes and product use,36992.45
Spain,1999,Industrial processes and product use,39916.3
Spain,2000,Industrial processes and product use,41860.88
Spain,2001,Industrial processes and product use,38736.1
Spain,2002,Industrial processes and product use,38033.58
Spain,2003,Industrial processes and product use,40625.6
Spain,2004,Industrial processes and product use,41440.88
Spain,2005,Industrial processes and product use,44082.32
Spain,2006,Industrial processes and product use,47105.47
Spain,2007,Industrial processes and product use,48804.81
Spain,2008,Industrial processes and product use,45947.21
Spain,2009,Industrial processes and product use,39169.7
Spain,2010,Industrial processes and product use,40300.19
Spain,2011,Industrial processes and product use,37392.67
Spain,2012,Industrial processes and product use,35743.12
Spain,2013,Industrial processes and product use,34600.18
Spain,2014,Industrial processes and product use,36420.84
Spain,2015,Industrial processes and product use,31002.09
Spain,2016,Industrial processes and product use,30531.25
Spain,2017,Industrial processes and product use,28247.33
Spain,1990,Agriculture,36302.76
Spain,1991,Agriculture,34981.41
Spain,1992,Agriculture,34894.41
Spain,1993,Agriculture,33647.37
Spain,1994,Agriculture,35548.06
Spain,1995,Agriculture,35797.56
Spain,1996,Agriculture,38810.76
Spain,1997,Agriculture,38561.44
Spain,1998,Agriculture,39570.59
Spain,1999,Agriculture,41068.51
Spain,2000,Agriculture,43259.24
Spain,2001,Agriculture,42687.76
Spain,2002,Agriculture,42042.55
Spain,2003,Agriculture,43530.34
Spain,2004,Agriculture,42967.47
Spain,2005,Agriculture,40532.19
Spain,2006,Agriculture,39699.57
Spain,2007,Agriculture,40701.56
Spain,2008,Agriculture,37300.12
Spain,2009,Agriculture,37718.44
Spain,2010,Agriculture,37735.18
Spain,2011,Agriculture,36963.62
Spain,2012,Agriculture,35753.54
Spain,2013,Agriculture,35848.19
Spain,2014,Agriculture,37535.94
Spain,2015,Agriculture,38257.92
Spain,2016,Agriculture,38353.07
Spain,2017,Agriculture,39524.51
Spain,1990,LULUCF,-35875.42
Spain,1991,LULUCF,-35087.6
Spain,1992,LULUCF,-34359.38
Spain,1993,LULUCF,-34669.18
Spain,1994,LULUCF,-32681.56
Spain,1995,LULUCF,-34577.58
Spain,1996,LULUCF,-35318.87
Spain,1997,LULUCF,-34808.39
Spain,1998,LULUCF,-35174.43
Spain,1999,LULUCF,-38340.99
Spain,2000,LULUCF,-39523.04
Spain,2001,LULUCF,-40586.34
Spain,2002,LULUCF,-39083.5
Spain,2003,LULUCF,-38675.35
Spain,2004,LULUCF,-38815.27
Spain,2005,LULUCF,-38200.77
Spain,2006,LULUCF,-40275.96
Spain,2007,LULUCF,-39516.42
Spain,2008,LULUCF,-37658.26
Spain,2009,LULUCF,-35154.62
Spain,2010,LULUCF,-37419.51
Spain,2011,LULUCF,-37414.84
Spain,2012,LULUCF,-35459.94
Spain,2013,LULUCF,-34415.83
Spain,2014,LULUCF,-36457.26
Spain,2015,LULUCF,-38726.77
Spain,2016,LULUCF,-38229.21
Spain,2017,LULUCF,-38327.81
Spain,1990,Waste,9310.72
Spain,1991,Waste,9505.26
Spain,1992,Waste,9822.31
Spain,1993,Waste,10151.59
Spain,1994,Waste,10578.55
Spain,1995,Waste,10857.57
Spain,1996,Waste,11160.59
Spain,1997,Waste,11671.79
Spain,1998,Waste,12000.62
Spain,1999,Waste,12323.83
Spain,2000,Waste,12526.86
Spain,2001,Waste,12848.06
Spain,2002,Waste,13127.56
Spain,2003,Waste,12959.47
Spain,2004,Waste,12594.84
Spain,2005,Waste,12870.21
Spain,2006,Waste,13135.94
Spain,2007,Waste,13422.09
Spain,2008,Waste,13653.43
Spain,2009,Waste,14962.15
Spain,2010,Waste,14075.61
Spain,2011,Waste,14614.18
Spain,2012,Waste,14406.85
Spain,2013,Waste,14003.42
Spain,2014,Waste,13087.32
Spain,2015,Waste,13900.39
Spain,2016,Waste,13651.29
Spain,2017,Waste,13545.8
Spain,1990,Other,NA
Spain,1991,Other,NA
Spain,1992,Other,NA
Spain,1993,Other,NA
Spain,1994,Other,NA
Spain,1995,Other,NA
Spain,1996,Other,NA
Spain,1997,Other,NA
Spain,1998,Other,NA
Spain,1999,Other,NA
Spain,2000,Other,NA
Spain,2001,Other,NA
Spain,2002,Other,NA
Spain,2003,Other,NA
Spain,2004,Other,NA
Spain,2005,Other,NA
Spain,2006,Other,NA
Spain,2007,Other,NA
Spain,2008,Other,NA
Spain,2009,Other,NA
Spain,2010,Other,NA
Spain,2011,Other,NA
Spain,2012,Other,NA
Spain,2013,Other,NA
Spain,2014,Other,NA
Spain,2015,Other,NA
Spain,2016,Other,NA
Spain,2017,Other,NA
Sweden,1990,Energy,52292.57
Sweden,1991,Energy,52891.22
Sweden,1992,Energy,52946.01
Sweden,1993,Energy,52792.57
Sweden,1994,Energy,54791.47
Sweden,1995,Energy,53925.09
Sweden,1996,Energy,58072.42
Sweden,1997,Energy,53043.99
Sweden,1998,Energy,53542.05
Sweden,1999,Energy,50832.84
Sweden,2000,Energy,49128.01
Sweden,2001,Energy,49973.47
Sweden,2002,Energy,50726.5
Sweden,2003,Energy,51711.61
Sweden,2004,Energy,50503.54
Sweden,2005,Energy,48033.31
Sweden,2006,Energy,47914.02
Sweden,2007,Energy,46942.06
Sweden,2008,Energy,45099.59
Sweden,2009,Energy,43232.82
Sweden,2010,Energy,47146.6
Sweden,2011,Energy,43352.48
Sweden,2012,Energy,40995.78
Sweden,2013,Energy,39388.82
Sweden,2014,Energy,37985.06
Sweden,2015,Energy,37888.34
Sweden,2016,Energy,36899.65
Sweden,2017,Energy,36631.72
Sweden,1990,Industrial processes and product use,7610.53
Sweden,1991,Industrial processes and product use,7386.65
Sweden,1992,Industrial processes and product use,6879.47
Sweden,1993,Industrial processes and product use,7029.68
Sweden,1994,Industrial processes and product use,7508.48
Sweden,1995,Industrial processes and product use,7887.94
Sweden,1996,Industrial processes and product use,7665.15
Sweden,1997,Industrial processes and product use,7730.58
Sweden,1998,Industrial processes and product use,7943
Sweden,1999,Industrial processes and product use,7875.2
Sweden,2000,Industrial processes and product use,8358.17
Sweden,2001,Industrial processes and product use,8450.56
Sweden,2002,Industrial processes and product use,8703.42
Sweden,2003,Industrial processes and product use,8349.48
Sweden,2004,Industrial processes and product use,8921.27
Sweden,2005,Industrial processes and product use,8828.23
Sweden,2006,Industrial processes and product use,8795.48
Sweden,2007,Industrial processes and product use,8694.35
Sweden,2008,Industrial processes and product use,8356.11
Sweden,2009,Industrial processes and product use,6360.02
Sweden,2010,Industrial processes and product use,8391.01
Sweden,2011,Industrial processes and product use,7885.94
Sweden,2012,Industrial processes and product use,7522.58
Sweden,2013,Industrial processes and product use,7480.28
Sweden,2014,Industrial processes and product use,7363.38
Sweden,2015,Industrial processes and product use,7311.86
Sweden,2016,Industrial processes and product use,7854.36
Sweden,2017,Industrial processes and product use,7588.43
Sweden,1990,Agriculture,7658.27
Sweden,1991,Agriculture,7396.26
Sweden,1992,Agriculture,7277.75
Sweden,1993,Agriculture,7671.05
Sweden,1994,Agriculture,7702.98
Sweden,1995,Agriculture,7912.24
Sweden,1996,Agriculture,7620.78
Sweden,1997,Agriculture,7861.43
Sweden,1998,Agriculture,7562.87
Sweden,1999,Agriculture,7605.49
Sweden,2000,Agriculture,7774.01
Sweden,2001,Agriculture,7258.02
Sweden,2002,Agriculture,7363.44
Sweden,2003,Agriculture,7318.41
Sweden,2004,Agriculture,7083.15
Sweden,2005,Agriculture,7052.25
Sweden,2006,Agriculture,7242.6
Sweden,2007,Agriculture,6893.2
Sweden,2008,Agriculture,6967.68
Sweden,2009,Agriculture,6694.45
Sweden,2010,Agriculture,6820.38
Sweden,2011,Agriculture,7136.14
Sweden,2012,Agriculture,6660.65
Sweden,2013,Agriculture,6888.64
Sweden,2014,Agriculture,6988.83
Sweden,2015,Agriculture,6860.09
Sweden,2016,Agriculture,6870.52
Sweden,2017,Agriculture,7186.73
Sweden,1990,LULUCF,-34395.62
Sweden,1991,LULUCF,-33693.53
Sweden,1992,LULUCF,-33687.36
Sweden,1993,LULUCF,-28768.86
Sweden,1994,LULUCF,-32728.38
Sweden,1995,LULUCF,-31124.51
Sweden,1996,LULUCF,-38592.34
Sweden,1997,LULUCF,-35934.34
Sweden,1998,LULUCF,-37866.52
Sweden,1999,LULUCF,-35363.58
Sweden,2000,LULUCF,-36595
Sweden,2001,LULUCF,-41776.48
Sweden,2002,LULUCF,-39551.08
Sweden,2003,LULUCF,-36078.09
Sweden,2004,LULUCF,-33421.19
Sweden,2005,LULUCF,-31450.59
Sweden,2006,LULUCF,-35772.08
Sweden,2007,LULUCF,-38287.22
Sweden,2008,LULUCF,-38350.51
Sweden,2009,LULUCF,-39385.55
Sweden,2010,LULUCF,-43946.7
Sweden,2011,LULUCF,-37285.8
Sweden,2012,LULUCF,-42398.43
Sweden,2013,LULUCF,-39563.85
Sweden,2014,LULUCF,-41147.01
Sweden,2015,LULUCF,-45455.2
Sweden,2016,LULUCF,-44537.75
Sweden,2017,LULUCF,-43727.44
Sweden,1990,Waste,3742.3
Sweden,1991,Waste,3807.8
Sweden,1992,Waste,3819.8
Sweden,1993,Waste,3699.05
Sweden,1994,Waste,3568.02
Sweden,1995,Waste,3561.93
Sweden,1996,Waste,3535.51
Sweden,1997,Waste,3501.14
Sweden,1998,Waste,3448.42
Sweden,1999,Waste,3317.69
Sweden,2000,Waste,3222.44
Sweden,2001,Waste,3171.68
Sweden,2002,Waste,2997.8
Sweden,2003,Waste,2832.1
Sweden,2004,Waste,2811.25
Sweden,2005,Waste,2673.49
Sweden,2006,Waste,2584.02
Sweden,2007,Waste,2406.03
Sweden,2008,Waste,2143.12
Sweden,2009,Waste,2053.16
Sweden,2010,Waste,1924.23
Sweden,2011,Waste,1832.72
Sweden,2012,Waste,1693.54
Sweden,2013,Waste,1608.53
Sweden,2014,Waste,1494.3
Sweden,2015,Waste,1400.28
Sweden,2016,Waste,1318.29
Sweden,2017,Waste,1253.4
Sweden,1990,Other,NA
Sweden,1991,Other,NA
Sweden,1992,Other,NA
Sweden,1993,Other,NA
Sweden,1994,Other,NA
Sweden,1995,Other,NA
Sweden,1996,Other,NA
Sweden,1997,Other,NA
Sweden,1998,Other,NA
Sweden,1999,Other,NA
Sweden,2000,Other,NA
Sweden,2001,Other,NA
Sweden,2002,Other,NA
Sweden,2003,Other,NA
Sweden,2004,Other,NA
Sweden,2005,Other,NA
Sweden,2006,Other,NA
Sweden,2007,Other,NA
Sweden,2008,Other,NA
Sweden,2009,Other,NA
Sweden,2010,Other,NA
Sweden,2011,Other,NA
Sweden,2012,Other,NA
Sweden,2013,Other,NA
Sweden,2014,Other,NA
Sweden,2015,Other,NA
Sweden,2016,Other,NA
Sweden,2017,Other,NA
Switzerland,1990,Energy,41826.15
Switzerland,1991,Energy,44214
Switzerland,1992,Energy,44251.34
Switzerland,1993,Energy,42080.74
Switzerland,1994,Energy,40972.76
Switzerland,1995,Energy,41868.82
Switzerland,1996,Energy,42740.6
Switzerland,1997,Energy,41820.71
Switzerland,1998,Energy,43394.17
Switzerland,1999,Energy,43189.94
Switzerland,2000,Energy,42181.48
Switzerland,2001,Energy,43596.99
Switzerland,2002,Energy,41995.54
Switzerland,2003,Energy,43189.14
Switzerland,2004,Energy,43555.24
Switzerland,2005,Energy,43991.04
Switzerland,2006,Energy,43601.52
Switzerland,2007,Energy,41553.2
Switzerland,2008,Energy,42944.82
Switzerland,2009,Energy,41834.92
Switzerland,2010,Energy,43202.81
Switzerland,2011,Energy,39140.02
Switzerland,2012,Energy,40530.93
Switzerland,2013,Energy,41450.89
Switzerland,2014,Energy,37405.17
Switzerland,2015,Energy,37071.12
Switzerland,2016,Energy,37460.9
Switzerland,2017,Energy,36468.31
Switzerland,1990,Industrial processes and product use,3576.49
Switzerland,1991,Industrial processes and product use,3203.69
Switzerland,1992,Industrial processes and product use,3041.04
Switzerland,1993,Industrial processes and product use,2729.39
Switzerland,1994,Industrial processes and product use,2922.29
Switzerland,1995,Industrial processes and product use,2911.09
Switzerland,1996,Industrial processes and product use,2783.54
Switzerland,1997,Industrial processes and product use,2697.96
Switzerland,1998,Industrial processes and product use,2813.06
Switzerland,1999,Industrial processes and product use,2880.41
Switzerland,2000,Industrial processes and product use,3143.33
Switzerland,2001,Industrial processes and product use,3248.05
Switzerland,2002,Industrial processes and product use,3287.29
Switzerland,2003,Industrial processes and product use,3376.34
Switzerland,2004,Industrial processes and product use,3644.61
Switzerland,2005,Industrial processes and product use,3771.29
Switzerland,2006,Industrial processes and product use,3827.75
Switzerland,2007,Industrial processes and product use,3904.77
Switzerland,2008,Industrial processes and product use,3933.45
Switzerland,2009,Industrial processes and product use,3795.95
Switzerland,2010,Industrial processes and product use,3967.97
Switzerland,2011,Industrial processes and product use,3995.35
Switzerland,2012,Industrial processes and product use,3990.15
Switzerland,2013,Industrial processes and product use,3974.69
Switzerland,2014,Industrial processes and product use,4046.12
Switzerland,2015,Industrial processes and product use,3919.21
Switzerland,2016,Industrial processes and product use,3913.87
Switzerland,2017,Industrial processes and product use,3910.08
Switzerland,1990,Agriculture,6765.55
Switzerland,1991,Agriculture,6706.02
Switzerland,1992,Agriculture,6593.13
Switzerland,1993,Agriculture,6571.08
Switzerland,1994,Agriculture,6544.58
Switzerland,1995,Agriculture,6522.99
Switzerland,1996,Agriculture,6400.18
Switzerland,1997,Agriculture,6228
Switzerland,1998,Agriculture,6199.04
Switzerland,1999,Agriculture,6067.8
Switzerland,2000,Agriculture,6184.76
Switzerland,2001,Agriculture,6190.16
Switzerland,2002,Agriculture,6113.07
Switzerland,2003,Agriculture,5986.36
Switzerland,2004,Agriculture,5962.46
Switzerland,2005,Agriculture,6093.72
Switzerland,2006,Agriculture,6049.03
Switzerland,2007,Agriculture,6142.77
Switzerland,2008,Agriculture,6212.54
Switzerland,2009,Agriculture,6130.77
Switzerland,2010,Agriculture,6159.1
Switzerland,2011,Agriculture,6120.19
Switzerland,2012,Agriculture,6182.21
Switzerland,2013,Agriculture,6057.23
