sales,price,brand,ad
42112.00001,1.99,tropicana,0
10304,1.99,tropicana,0
3712,3.39,tropicana,0
9152,3.39,tropicana,0
22784,1.99,tropicana,0
10432,1.99,tropicana,0
8512,1.99,tropicana,0
9536,3.39,tropicana,1
16832,2.19,tropicana,0
9792,2.19,tropicana,0
3776,3.39,tropicana,0
2944,3.39,tropicana,0
4096,3.39,tropicana,0
37504,1.99,tropicana,1
5312,3.39,tropicana,0
6912,2.49,tropicana,1
4416,3.39,tropicana,0
5376,2.94,tropicana,0
6272,2.94,tropicana,0
5568,2.94,tropicana,0
5568,2.94,tropicana,0
6400,2.94,tropicana,0
7168,2.99,tropicana,0
44031.99999,1.99,tropicana,1
6528,2.99,tropicana,0
4544,2.99,tropicana,0
4864,2.99,tropicana,0
6848,2.99,tropicana,0
9408,2.39,tropicana,0
10176,2.39,tropicana,0
8256,2.29,tropicana,0
8512,2.29,tropicana,0
4800,2.99,tropicana,0
3072,2.99,tropicana,0
4480,2.99,tropicana,0
30399.99999,1.99,tropicana,1
3584,2.99,tropicana,0
38335.99998,1.99,tropicana,1
3776,1.79,tropicana,0
11776,1.79,tropicana,0
9408,1.79,tropicana,0
9472,2.99,tropicana,0
13760,2.5,tropicana,1
8384,2.5,tropicana,0
4608,2.99,tropicana,0
5504,2.99,tropicana,0
22655.99999,2.24,tropicana,1
3520,2.99,tropicana,0
4352,2.99,tropicana,0
5120,2.99,tropicana,0
5568,2.99,tropicana,0
61568,2.49,tropicana,1
21888,2.49,tropicana,0
33088,1.99,tropicana,1
4992,2.99,tropicana,1
8704,2.69,tropicana,0
3840,2.99,tropicana,0
4352,2.99,tropicana,0
2560,2.99,tropicana,0
3136,2.99,tropicana,0
5504,2.89,tropicana,1
7552,2.79,tropicana,1
4608,2.99,tropicana,0
12928,2.49,tropicana,1
9600,2.49,tropicana,0
4672,2.99,tropicana,0
6912,2.79,tropicana,1
3520,2.99,tropicana,0
4672,2.99,minute.maid,0
31936,1.99,minute.maid,1
3392,2.99,minute.maid,0
3904,2.99,minute.maid,0
17344,2.59,minute.maid,1
3136,2.99,minute.maid,0
8512,2.99,minute.maid,0
18240,2.39,minute.maid,1
3264,2.99,minute.maid,0
34175.99999,1.99,minute.maid,1
3264,2.99,minute.maid,0
4352,2.99,minute.maid,0
2624,2.99,minute.maid,0
19904,2.19,minute.maid,1
3584,2.99,minute.maid,0
3584,2.99,minute.maid,0
10112,2.99,minute.maid,0
29567.99999,1.99,minute.maid,1
4928,2.71,minute.maid,0
3520,2.99,minute.maid,0
30080,1.89,minute.maid,1
3520,2.99,minute.maid,0
31488,1.99,minute.maid,1
9024,1.99,minute.maid,0
9280,2.99,minute.maid,0
29951.99999,1.99,minute.maid,1
13440,1.99,minute.maid,0
15680,1.99,minute.maid,0
9344,1.99,minute.maid,0
11264,1.99,minute.maid,0
4800,2.46,minute.maid,0
5952,2.46,minute.maid,0
39296.00002,1.99,minute.maid,1
5056,2.46,minute.maid,0
5120,2.41,minute.maid,0
5184,2.41,minute.maid,0
9728,2.41,minute.maid,0
30080,1.99,minute.maid,1
3008,2.46,minute.maid,0
14080,2.46,minute.maid,0
81919.99998,1.69,minute.maid,1
30592,1.69,minute.maid,0
5056,2.46,minute.maid,1
7040,2.09,minute.maid,0
5696,2.09,minute.maid,0
7360,2.09,minute.maid,0
9792,2.26,minute.maid,0
16064,2.26,minute.maid,0
8384,2.26,minute.maid,0
4992,2.26,minute.maid,0
22079.99999,1.69,minute.maid,1
12352,2.26,minute.maid,0
43584.00002,1.69,minute.maid,1
14208,1.69,minute.maid,0
3776,2.26,minute.maid,0
3584,2.26,minute.maid,0
3328,2.26,minute.maid,0
3264,2.26,minute.maid,0
3392,2.26,minute.maid,0
13376,2.26,minute.maid,0
71423.99998,1.29,minute.maid,1
4224,2.26,minute.maid,0
5696,2.26,minute.maid,0
22720,1.99,minute.maid,1
5120,1.99,minute.maid,0
7488,1.89,minute.maid,0
9408,1.79,minute.maid,0
155200,1.69,minute.maid,1
4672,2.26,minute.maid,0
30976,1.49,minute.maid,0
3200,2.26,minute.maid,0
5632,2.26,minute.maid,0
8832,1.99,minute.maid,0
6272,1.99,minute.maid,0
8384,1.99,minute.maid,0
4352,2.26,minute.maid,0
5632,2.26,minute.maid,0
20992,1.99,minute.maid,1
14464,1.99,minute.maid,0
5888,1.99,minute.maid,0
11648,2.49,minute.maid,1
9728,2.49,minute.maid,1
2560,2.49,minute.maid,0
3008,2.66,minute.maid,0
4352,1.99,minute.maid,0
118464,1.99,minute.maid,1
8768,1.99,minute.maid,0
9152,2.66,minute.maid,0
21376,1.99,minute.maid,1
6528,1.99,minute.maid,0
3840,2.66,minute.maid,0
17088,1.99,minute.maid,1
8512,1.99,minute.maid,0
3648,2.66,minute.maid,0
19136,1.99,minute.maid,1
2560,2.66,minute.maid,0
3072,2.66,minute.maid,0
3712,2.66,minute.maid,0
21056,1.99,minute.maid,1
3904,2.66,minute.maid,0
1664,2.69,minute.maid,0
3008,2.69,minute.maid,0
3008,2.69,minute.maid,0
2944,2.69,minute.maid,0
12800,2.03,minute.maid,1
3392,2.19,minute.maid,1
3712,2.69,minute.maid,0
28927.99999,2.29,minute.maid,1
3200,2.69,minute.maid,0
2688,2.65,minute.maid,1
15360,1.99,minute.maid,1
19328,1.69,minute.maid,0
15872,1.69,minute.maid,0
21504,1.99,minute.maid,1
11072,2.69,minute.maid,0
2816,2.49,minute.maid,0
24959.99999,2.19,minute.maid,1
2752,1.59,dominicks,1
2176,2.49,dominicks,0
1152,2.49,dominicks,0
3264,2.49,dominicks,0
1792,2.49,dominicks,0
576,2.49,dominicks,0
4544,2.49,dominicks,0
5888,2.09,dominicks,1
2688,2.09,dominicks,0
1856,2.09,dominicks,0
1408,2.09,dominicks,0
27583.99999,1.89,dominicks,1
6080,1.89,dominicks,0
7744,1.89,dominicks,0
6784,1.79,dominicks,0
29631.99999,1.79,dominicks,1
9152,1.79,dominicks,0
1408,2.49,dominicks,0
59200.00001,1.24,dominicks,1
896,1.59,dominicks,0
19840,1.59,dominicks,1
12672,1.29,dominicks,0
42496.00001,0.99,dominicks,0
25216.00001,1.59,dominicks,1
45119.99999,2.49,dominicks,1
5248,2.19,dominicks,0
35392,1.39,dominicks,1
2304,2.19,dominicks,0
1984,2.19,dominicks,0
3904,2.19,dominicks,0
105472,0.99,dominicks,1
1728,2.19,dominicks,0
9024,2.19,dominicks,0
45247.99999,1.49,dominicks,1
15168,1.49,dominicks,0
2368,2.19,dominicks,0
5632,2.19,dominicks,0
6656,1.99,dominicks,1
64256.00002,1.09,dominicks,1
1984,2.19,dominicks,0
3200,2.19,dominicks,0
28992,1.59,dominicks,1
11072,1.59,dominicks,0
7360,1.59,dominicks,0
106560,0.99,dominicks,1
1600,2.19,dominicks,1
6272,2.19,dominicks,0
31488,1.59,dominicks,1
7872,1.59,dominicks,0
2112,2.09,dominicks,0
12160,1.41,dominicks,1
4928,1.29,dominicks,0
2432,1.89,dominicks,0
4800,1.89,dominicks,0
25984,1.59,dominicks,1
9408,1.59,dominicks,0
5248,1.89,dominicks,0
52992.00001,0.99,dominicks,1
15872,0.99,dominicks,0
19456,1.49,dominicks,1
3072,1.49,dominicks,0
8832,1.39,dominicks,0
2880,1.39,dominicks,0
4416,1.39,dominicks,0
16192,1.58,dominicks,1
9664,1.58,dominicks,0
30208,1.58,dominicks,1
8064,1.58,dominicks,0
8128,1.58,dominicks,0
3776,1.58,dominicks,0
9536,1.58,dominicks,1
8576,1.58,dominicks,0
6400,1.58,dominicks,0
28672.00001,1.58,dominicks,1
22400,1.58,dominicks,0
26431.99999,1.58,dominicks,1
4544,1.58,dominicks,0
12608,1.58,dominicks,1
6656,1.58,dominicks,0
3584,1.58,dominicks,0
5760,1.58,dominicks,0
14016,1.58,dominicks,0
36160.00002,1.58,dominicks,0
5056,1.58,dominicks,0
3712,1.58,dominicks,0
4608,1.58,dominicks,0
7296,1.58,dominicks,0
51968.00002,1.58,dominicks,1
11904,1.58,dominicks,0
20736,1.58,dominicks,0
7744,1.58,dominicks,0
2560,1.58,dominicks,0
6912,1.58,dominicks,0
58112,1.29,dominicks,1
22272,1.29,dominicks,0
6336,1.89,dominicks,0
5376,1.89,dominicks,0
3520,1.99,dominicks,0
9664,1.69,dominicks,0
39871.99999,1.69,dominicks,0
13696,1.69,dominicks,0
4928,1.99,dominicks,0
1792,1.99,dominicks,0
1280,1.99,dominicks,0
4224,1.99,dominicks,0
10816,1.29,dominicks,0
11008,1.99,dominicks,0
1344,1.69,dominicks,0
26175.99999,1.49,dominicks,1
4416,1.89,dominicks,1
14080,1.79,dominicks,0
18944,1.29,dominicks,0
1536,1.99,dominicks,0
1856,1.99,dominicks,0
2368,1.99,dominicks,0
22784,1.49,dominicks,0
4800,1.99,dominicks,0
2304,3.87,tropicana,0
2240,3.87,tropicana,0
3648,3.87,tropicana,0
3200,3.87,tropicana,0
1728,3.87,tropicana,0
3008,3.87,tropicana,0
2176,3.87,tropicana,0
2880,3.87,tropicana,0
2432,3.87,tropicana,0
1664,3.87,tropicana,0
2752,3.87,tropicana,0
3264,3.87,tropicana,0
3776,3.29,tropicana,0
3712,3.29,tropicana,0
2880,3.29,tropicana,0
2880,3.87,tropicana,0
3904,3.29,tropicana,1
3392,3.29,tropicana,0
1856,3.56,tropicana,0
1856,3.56,tropicana,0
2496,3.56,tropicana,0
2816,3.56,tropicana,0
4480,3.87,tropicana,0
4864,2.99,tropicana,0
5888,2.99,tropicana,0
2112,3.59,tropicana,0
24383.99999,2.39,tropicana,0
8128,2.39,tropicana,0
6208,3.59,tropicana,0
9536,2.59,tropicana,0
4992,2.59,tropicana,0
2752,3.59,tropicana,0
3840,3.59,tropicana,0
27839.99999,2.49,tropicana,0
5504,3.59,tropicana,0
6080,3.59,tropicana,0
3200,3.59,tropicana,0
3328,3.59,tropicana,0
3200,3.59,tropicana,0
3136,3.59,tropicana,0
217216,1.69,tropicana,1
14720,3.59,tropicana,0
80703.99997,1.99,tropicana,1
5440,3.59,tropicana,0
78335.99997,1.99,tropicana,1
31551.99999,1.99,tropicana,0
4160,3.59,tropicana,0
24320,2.29,tropicana,1
3072,3.59,tropicana,0
3008,3.59,tropicana,0
78335.99997,1.99,tropicana,0
6976,1.99,tropicana,0
3008,3.59,tropicana,0
8768,3.59,tropicana,0
80383.99997,1.99,tropicana,0
19392,1.99,tropicana,0
11520,1.99,tropicana,0
8256,3.59,tropicana,1
22528,2.19,tropicana,0
6144,2.19,tropicana,0
3008,3.59,tropicana,0
2752,3.59,tropicana,0
3776,3.59,tropicana,0
78464.00001,1.99,tropicana,1
7168,3.59,tropicana,0
5184,2.72,tropicana,1
2688,3.47,tropicana,0
2304,3.12,tropicana,0
3200,3.07,tropicana,0
2688,3.07,tropicana,0
2944,3.07,tropicana,0
3840,3.07,tropicana,0
7808,3.13,tropicana,0
5696,3.19,tropicana,0
72960.00002,1.99,tropicana,1
5120,2.44,tropicana,0
2368,3.19,tropicana,0
3648,3.19,tropicana,0
3392,2.75,tropicana,0
14208,2.39,tropicana,0
13056,2.35,tropicana,0
8576,2.29,tropicana,0
6912,2.41,tropicana,0
3072,3.19,tropicana,0
3520,3.19,tropicana,0
3648,3.19,tropicana,0
19520,1.99,tropicana,1
2240,3.19,tropicana,0
72320,1.99,tropicana,1
15488,1.79,tropicana,0
57792.00001,1.69,tropicana,0
32384.00001,1.71,tropicana,0
9856,2.79,tropicana,0
11136,2.5,tropicana,1
8128,2.6,tropicana,0
3648,3.19,tropicana,0
6336,2.73,tropicana,0
34623.99999,2.39,tropicana,1
3776,3.19,tropicana,0
4416,3.19,tropicana,0
2816,3.19,tropicana,0
3456,3.19,tropicana,0
63680.00003,2.49,tropicana,1
41856.00001,2.17,tropicana,0
118528.0001,1.99,tropicana,1
3648,3.16,tropicana,1
17024,2.69,tropicana,0
4224,3.19,tropicana,0
5184,3.19,tropicana,0
3392,3.19,tropicana,0
4800,3.16,tropicana,0
4288,3.09,tropicana,1
2112,3.19,tropicana,0
8768,2.79,tropicana,1
3904,2.73,tropicana,0
15872,2.49,tropicana,1
9152,2.6,tropicana,0
2496,3.19,tropicana,0
8640,2.79,tropicana,1
1984,2.9,tropicana,0
2432,3.17,minute.maid,0
84287.99999,1.99,minute.maid,1
2240,3.17,minute.maid,0
3584,3.17,minute.maid,0
41727.99999,2.59,minute.maid,1
1856,3.17,minute.maid,0
2624,3.17,minute.maid,0
34944,2.39,minute.maid,1
1216,3.17,minute.maid,0
89984.00002,1.99,minute.maid,1
2752,3.17,minute.maid,0
2752,3.17,minute.maid,0
3008,3.17,minute.maid,0
48768,2.19,minute.maid,1
1984,3.17,minute.maid,0
3136,3.17,minute.maid,0
10432,3.17,minute.maid,0
73919.99998,1.99,minute.maid,1
5312,2.72,minute.maid,0
2176,3.17,minute.maid,0
50816.00002,1.99,minute.maid,1
1600,3.17,minute.maid,0
81215.99999,1.99,minute.maid,1
20544,1.99,minute.maid,0
16960,3.17,minute.maid,0
88703.99999,1.99,minute.maid,1
20800,1.99,minute.maid,0
27264.00001,1.99,minute.maid,0
14912,1.99,minute.maid,0
3136,2.59,minute.maid,0
14464,2.59,minute.maid,0
90047.99996,1.99,minute.maid,1
6528,2.59,minute.maid,0
5504,2.49,minute.maid,0
4032,2.49,minute.maid,0
14208,2.49,minute.maid,0
65983.99998,1.99,minute.maid,1
3008,2.59,minute.maid,0
40448.00002,2.59,minute.maid,0
189183.9999,1.69,minute.maid,1
39616,1.69,minute.maid,0
6464,2.59,minute.maid,1
8320,2.09,minute.maid,0
8640,2.09,minute.maid,0
8576,2.09,minute.maid,0
33855.99999,2.09,minute.maid,0
267456.0001,1.39,minute.maid,1
4928,2.39,minute.maid,0
5056,2.39,minute.maid,0
4864,2.39,minute.maid,0
4032,2.39,minute.maid,0
29696.00001,1.79,minute.maid,1
72704.00003,2.39,minute.maid,0
120384,1.69,minute.maid,1
18624,1.69,minute.maid,0
3648,2.39,minute.maid,0
2048,2.39,minute.maid,0
3392,2.39,minute.maid,0
2624,2.39,minute.maid,0
3328,2.39,minute.maid,0
22079.99999,2.39,minute.maid,0
304319.9999,1.29,minute.maid,1
2112,2.39,minute.maid,0
9024,2.39,minute.maid,0
75456.00001,1.99,minute.maid,1
6528,1.95,minute.maid,0
17984,1.83,minute.maid,0
19264,1.79,minute.maid,0
14848,1.98,minute.maid,0
591360,1.69,minute.maid,1
5312,2.39,minute.maid,0
101248,1.49,minute.maid,0
3840,2.39,minute.maid,0
11264,2.11,minute.maid,0
16064,1.99,minute.maid,0
8640,1.99,minute.maid,0
17088,1.75,minute.maid,0
3968,2.39,minute.maid,0
4288,2.19,minute.maid,0
70144.00001,1.99,minute.maid,1
43968.00002,1.99,minute.maid,0
8320,2.2,minute.maid,0
26624.00001,2.49,minute.maid,1
17216,2.49,minute.maid,1
5248,2.59,minute.maid,0
4032,2.4,minute.maid,0
5376,1.99,minute.maid,0
374400.0002,1.27,minute.maid,1
30080,1.27,minute.maid,0
5824,2.28,minute.maid,0
23744,1.99,minute.maid,1
11520,2.14,minute.maid,0
26175.99999,2.04,minute.maid,0
62208.00001,1.99,minute.maid,1
17280,2.1,minute.maid,0
5952,2.79,minute.maid,0
51391.99998,2.09,minute.maid,1
3584,2.79,minute.maid,0
3520,2.79,minute.maid,0
5760,2.79,minute.maid,0
54655.99999,2.09,minute.maid,1
4544,2.82,minute.maid,0
2624,2.89,minute.maid,0
3072,2.89,minute.maid,0
3072,2.89,minute.maid,0
4352,2.38,minute.maid,0
48191.99999,2,minute.maid,1
3200,2.35,minute.maid,1
9088,2.89,minute.maid,0
106816,2.29,minute.maid,1
4544,2.86,minute.maid,0
2752,2.81,minute.maid,1
157376.0001,1.99,minute.maid,1
91648.00001,1.93,minute.maid,1
57920,1.69,minute.maid,0
13888,1.81,minute.maid,0
67391.99997,1.99,minute.maid,1
7296,2.13,minute.maid,0
3072,2.67,minute.maid,0
56192,2.19,minute.maid,1
12480,1.59,dominicks,1
1856,2.69,dominicks,0
1408,2.69,dominicks,0
4032,2.69,dominicks,0
1664,2.69,dominicks,0
1472,2.69,dominicks,0
3264,2.69,dominicks,0
12160,2.09,dominicks,1
4928,2.09,dominicks,0
3264,2.09,dominicks,0
1792,2.09,dominicks,0
90943.99996,1.89,dominicks,1
12544,1.89,dominicks,0
20928,1.89,dominicks,0
30272,1.79,dominicks,0
115200,1.79,dominicks,1
16832,1.79,dominicks,0
1664,2.69,dominicks,0
193792,1.24,dominicks,1
2368,1.59,dominicks,0
57536.00001,1.59,dominicks,1
93503.99999,1.29,dominicks,0
16064,0.99,dominicks,0
39871.99999,1.59,dominicks,1
52800.00002,2.49,dominicks,1
4032,2.69,dominicks,0
2176,2.69,dominicks,0
2816,2.69,dominicks,0
2752,2.69,dominicks,0
553599.9998,0.99,dominicks,1
2048,2.69,dominicks,0
16448,2.69,dominicks,0
176192.0001,1.49,dominicks,1
46976,1.49,dominicks,0
1152,2.69,dominicks,0
5248,2.69,dominicks,0
14016,1.99,dominicks,1
250239.9999,1.09,dominicks,1
3264,2.69,dominicks,0
17984,2.69,dominicks,0
29055.99999,1.59,dominicks,1
33536.00001,1.59,dominicks,0
20608,1.59,dominicks,0
716416.0001,0.99,dominicks,1
448,2.69,dominicks,1
1152,2.69,dominicks,0
1472,2.69,dominicks,0
12416,2.69,dominicks,0
108160,1.59,dominicks,1
39359.99999,1.59,dominicks,0
4288,2.69,dominicks,0
101376,1.49,dominicks,1
20288,1.29,dominicks,0
1984,1.99,dominicks,0
8000,1.99,dominicks,0
132416,1.59,dominicks,1
82560.00002,1.59,dominicks,0
17024,1.99,dominicks,0
446208,0.99,dominicks,1
189312.0001,0.99,dominicks,0
94847.99998,1.49,dominicks,1
7936,1.49,dominicks,0
13312,1.39,dominicks,0
16320,1.39,dominicks,0
14400,1.39,dominicks,0
37183.99999,1.59,dominicks,1
10496,1.59,dominicks,0
26560.00001,1.53,dominicks,0
108992,1.49,dominicks,1
8256,1.54,dominicks,0
5696,1.99,dominicks,0
2816,1.8,dominicks,0
13824,1.69,dominicks,1
10496,1.73,dominicks,0
3584,1.99,dominicks,0
74239.99997,1.5,dominicks,1
101696,1.59,dominicks,0
86976.00004,1.59,dominicks,1
9152,1.61,dominicks,0
11072,1.69,dominicks,1
14080,1.69,dominicks,0
4288,1.85,dominicks,0
10944,1.78,dominicks,0
50048,1.36,dominicks,0
248000,1.29,dominicks,0
12288,1.33,dominicks,0
3904,1.75,dominicks,0
15680,1.69,dominicks,0
45760,1.57,dominicks,0
188608,1.39,dominicks,1
108927.9999,1.44,dominicks,0
86079.99997,1.58,dominicks,0
20672,1.67,dominicks,0
6656,1.99,dominicks,0
70783.99997,1.32,dominicks,0
245247.9999,1.29,dominicks,1
57600.00002,1.39,dominicks,0
17280,1.99,dominicks,0
10688,2.01,dominicks,0
5376,2.09,dominicks,0
51712.00001,1.69,dominicks,0
199616,1.68,dominicks,0
84415.99999,1.73,dominicks,0
28543.99999,2.09,dominicks,0
4096,2.03,dominicks,0
3520,1.99,dominicks,0
7808,1.84,dominicks,0
3392,1.5,dominicks,0
9536,1.99,dominicks,0
16704,1.69,dominicks,0
127872.0001,1.49,dominicks,1
8704,1.99,dominicks,1
3200,1.97,dominicks,0
18624,1.34,dominicks,0
3456,1.36,dominicks,0
1472,2.09,dominicks,0
3712,2.09,dominicks,0
17664,1.52,dominicks,0
145408,1.49,dominicks,0
23872,1.52,dominicks,0
17856,3.19,tropicana,0
15616,3.19,tropicana,0
18560,3.19,tropicana,0
19072,3.19,tropicana,0
16384,3.19,tropicana,0
15808,3.19,tropicana,0
15936,3.19,tropicana,0
14912,3.19,tropicana,0
20800,3.19,tropicana,0
14912,3.19,tropicana,0
13376,3.19,tropicana,0
17408,3.19,tropicana,0
17728,3.19,tropicana,0
16320,3.19,tropicana,0
17344,3.19,tropicana,0
18560,3.19,tropicana,0
20800,3.19,tropicana,1
15168,3.04,tropicana,0
15552,3.04,tropicana,0
17600,3.04,tropicana,0
16704,3.04,tropicana,0
23168,3.19,tropicana,0
25984,2.99,tropicana,0
23936.00001,2.99,tropicana,0
15616,2.99,tropicana,0
14848,2.99,tropicana,0
38208.00001,2.39,tropicana,0
20096,2.99,tropicana,0
36160.00002,2.59,tropicana,0
20352,2.59,tropicana,0
12224,2.99,tropicana,0
16128,2.99,tropicana,0
33728,2.49,tropicana,0
15936,2.99,tropicana,0
13696,2.99,tropicana,0
17536,2.99,tropicana,0
16384,2.99,tropicana,0
15168,2.99,tropicana,0
14080,2.99,tropicana,0
125056,1.49,tropicana,1
18816,2.99,tropicana,0
69375.99998,1.99,tropicana,1
20736,2.99,tropicana,0
61311.99998,1.99,tropicana,1
29888,1.99,tropicana,0
17152,2.99,tropicana,0
34751.99999,2.29,tropicana,1
14720,2.99,tropicana,0
15296,2.99,tropicana,0
68928.00003,1.99,tropicana,0
25023.99999,1.99,tropicana,0
15168,2.99,tropicana,0
30143.99999,2.36,tropicana,0
63551.99997,1.99,tropicana,0
32384.00001,1.99,tropicana,0
11904,2.4,tropicana,0
19968,2.57,tropicana,1
26496,2.19,tropicana,0
24448,2.39,tropicana,0
14592,2.99,tropicana,0
15168,2.99,tropicana,0
17024,2.99,tropicana,0
73728.00003,1.99,tropicana,1
17536,2.87,tropicana,0
18112,2.56,tropicana,1
16384,2.99,tropicana,0
10048,2.97,tropicana,0
9536,2.94,tropicana,0
10944,2.94,tropicana,0
12224,2.94,tropicana,0
12352,2.94,tropicana,0
16256,2.95,tropicana,0
15488,2.99,tropicana,0
63040.00003,1.99,tropicana,1
13760,2.77,tropicana,0
12928,2.99,tropicana,0
10816,2.99,tropicana,0
15296,2.71,tropicana,0
28032.00001,2.39,tropicana,0
22720,2.35,tropicana,0
17472,2.29,tropicana,0
13120,2.42,tropicana,0
9472,2.89,tropicana,0
10560,2.89,tropicana,0
13632,2.89,tropicana,0
56192,1.99,tropicana,1
9088,2.89,tropicana,0
74432.00001,1.99,tropicana,1
36479.99999,1.79,tropicana,0
37951.99999,1.79,tropicana,0
27967.99999,1.97,tropicana,0
23744,2.69,tropicana,0
30527.99999,2.5,tropicana,1
19840,2.6,tropicana,0
13696,2.89,tropicana,0
16000,2.48,tropicana,0
36992,2.16,tropicana,1
13824,2.89,tropicana,0
11136,2.89,tropicana,0
11392,2.89,tropicana,0
14528,2.89,tropicana,0
74176.00002,2.49,tropicana,1
42176.00001,2.24,tropicana,0
68735.99997,1.99,tropicana,1
11136,2.88,tropicana,1
19456,2.69,tropicana,0
9664,2.89,tropicana,0
10624,2.89,tropicana,0
8704,2.89,tropicana,0
7552,2.84,tropicana,0
15936,2.79,tropicana,1
11264,2.89,tropicana,0
24959.99999,2.79,tropicana,1
17856,2.73,tropicana,0
32191.99999,2.49,tropicana,1
12992,2.6,tropicana,0
13120,2.89,tropicana,0
21504,2.79,tropicana,1
9664,2.62,minute.maid,0
57920,1.99,minute.maid,1
11584,2.62,minute.maid,0
11008,2.62,minute.maid,0
51968.00002,2.59,minute.maid,1
9344,2.62,minute.maid,0
17408,2.62,minute.maid,0
26368.00001,2.39,minute.maid,1
9664,2.62,minute.maid,0
53888.00002,1.99,minute.maid,1
8192,2.62,minute.maid,0
11072,2.62,minute.maid,0
10496,2.62,minute.maid,0
40256,2.19,minute.maid,1
7616,2.62,minute.maid,0
11328,2.62,minute.maid,0
15936,2.62,minute.maid,0
9280,2.46,minute.maid,0
8448,2.62,minute.maid,0
46592.00002,1.99,minute.maid,1
10048,2.62,minute.maid,0
55616.00002,1.99,minute.maid,1
17536,1.99,minute.maid,0
20224,2.62,minute.maid,0
43968.00002,1.99,minute.maid,1
19904,1.99,minute.maid,0
19328,1.99,minute.maid,0
18688,1.99,minute.maid,0
12608,2.17,minute.maid,0
14784,2.17,minute.maid,0
48255.99998,1.99,minute.maid,1
13376,2.17,minute.maid,0
14336,2.12,minute.maid,0
11328,2.12,minute.maid,0
15616,2.12,minute.maid,0
49344,1.99,minute.maid,1
12672,2.17,minute.maid,0
21696,2.17,minute.maid,0
77055.99998,1.69,minute.maid,1
20416,1.69,minute.maid,0
11392,2.17,minute.maid,1
12928,1.99,minute.maid,0
12416,1.99,minute.maid,0
12096,1.99,minute.maid,0
24767.99999,1.99,minute.maid,0
100416,1.39,minute.maid,1
15488,1.99,minute.maid,0
14528,1.99,minute.maid,0
13696,1.99,minute.maid,0
12032,1.99,minute.maid,0
47744.00002,1.49,minute.maid,1
22720,1.82,minute.maid,0
56192,1.69,minute.maid,1
17216,1.75,minute.maid,0
11520,1.99,minute.maid,0
12672,1.99,minute.maid,0
10816,1.99,minute.maid,0
11712,1.99,minute.maid,0
10368,1.99,minute.maid,0
27583.99999,1.51,minute.maid,0
95552.00001,1.29,minute.maid,1
13824,1.99,minute.maid,0
13120,1.99,minute.maid,0
33471.99999,1.99,minute.maid,1
10240,1.96,minute.maid,0
16192,1.84,minute.maid,0
20032,1.79,minute.maid,0
18240,1.72,minute.maid,0
104640,1.69,minute.maid,1
11648,1.99,minute.maid,0
56320.00001,1.49,minute.maid,0
10496,1.99,minute.maid,0
12928,1.99,minute.maid,0
13568,1.99,minute.maid,0
10560,1.99,minute.maid,0
11648,1.99,minute.maid,0
12224,1.99,minute.maid,0
10176,1.99,minute.maid,0
42367.99999,1.99,minute.maid,1
22400,1.99,minute.maid,0
8704,2.17,minute.maid,0
19264,2.49,minute.maid,1
9536,2.49,minute.maid,1
6912,2.45,minute.maid,0
8000,2.25,minute.maid,0
10688,1.99,minute.maid,0
75520.00001,1.99,minute.maid,1
9600,2.1,minute.maid,0
11520,2.14,minute.maid,0
27775.99999,1.99,minute.maid,1
11456,2.07,minute.maid,0
9024,2.13,minute.maid,0
27071.99999,1.99,minute.maid,1
17024,2.08,minute.maid,0
10432,2.39,minute.maid,0
43135.99999,1.79,minute.maid,1
5952,2.39,minute.maid,0
7936,2.39,minute.maid,0
9024,2.39,minute.maid,0
48768,1.79,minute.maid,1
9280,2.43,minute.maid,0
6912,2.49,minute.maid,0
7488,2.49,minute.maid,0
6272,2.49,minute.maid,0
7296,2.32,minute.maid,0
23808.00001,2,minute.maid,1
6848,2.29,minute.maid,1
8704,2.49,minute.maid,0
41856.00001,2.29,minute.maid,1
7168,2.48,minute.maid,0
5632,2.45,minute.maid,1
40576.00001,1.99,minute.maid,1
18944,1.9,minute.maid,1
13824,1.69,minute.maid,0
14080,1.75,minute.maid,0
41983.99999,1.61,minute.maid,1
6720,2.49,minute.maid,0
7744,2.39,minute.maid,0
9664,1.59,dominicks,1
3264,2.29,dominicks,0
4992,2.29,dominicks,0
6272,2.29,dominicks,0
2240,2.29,dominicks,0
6144,2.29,dominicks,0
8256,2.29,dominicks,0
9984,2.09,dominicks,1
6208,2.09,dominicks,0
1984,2.09,dominicks,0
1856,2.09,dominicks,0
31936,1.89,dominicks,1
13824,1.89,dominicks,0
14080,1.89,dominicks,0
12096,1.79,dominicks,0
35456,1.79,dominicks,1
11648,1.79,dominicks,0
66944,1.14,dominicks,1
3776,1.59,dominicks,0
31359.99999,1.59,dominicks,1
32896.00001,1.29,dominicks,0
43968.00002,0.99,dominicks,0
34688.00001,1.59,dominicks,1
69888.00002,2.29,dominicks,1
14976,1.89,dominicks,0
44352.00002,1.39,dominicks,1
11328,1.89,dominicks,0
8512,1.89,dominicks,0
102272,0.99,dominicks,1
5248,1.89,dominicks,0
8896,1.89,dominicks,0
48576.00001,1.49,dominicks,1
24576,1.49,dominicks,0
3840,1.89,dominicks,0
6080,1.89,dominicks,0
6464,1.89,dominicks,1
57983.99998,0.94,dominicks,1
3328,1.89,dominicks,0
6336,1.89,dominicks,0
9728,1.59,dominicks,1
10688,1.59,dominicks,0
11328,1.59,dominicks,0
