unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
131134,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,205,Sunset Park,2005-2007,2005-01-01T00:00:00Z,8.8
131135,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,206,Borough Park,2005-2007,2005-01-01T00:00:00Z,3.9
131136,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01T00:00:00Z,27.6
131137,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01T00:00:00Z,17.6
131138,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,2005-01-01T00:00:00Z,4.3
131139,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,2005-01-01T00:00:00Z,7.5
131140,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00Z,40.1
131141,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,301,Washington Heights,2005-2007,2005-01-01T00:00:00Z,12.9
131142,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01T00:00:00Z,41.7
131143,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,303,East Harlem,2005-2007,2005-01-01T00:00:00Z,43.1
131144,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00Z,10.6
131145,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,305,Upper East Side,2005-2007,2005-01-01T00:00:00Z,6.5
131146,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00Z,19
131147,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00Z,9.1
131148,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00Z,6.3
131149,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00Z,16.1
131150,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00Z,8.1
131151,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00Z,10.8
131152,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,402,West Queens,2005-2007,2005-01-01T00:00:00Z,11.7
131153,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00Z,11.1
131154,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00Z,7.5
131155,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00Z,17.5
131156,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00Z,12.2
131157,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00Z,14
131158,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00Z,23.4
131159,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00Z,19.7
131160,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00Z,38.1
131161,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00Z,20.4
131162,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00Z,13.1
131163,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00Z,11.1
131164,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00Z,5.4
131165,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00Z,22
131166,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00Z,34.1
131167,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00Z,21.1
131168,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00Z,20.1
131169,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,4,Queens,2005-2007,2005-01-01T00:00:00Z,17.1
131170,655,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- Children 0 to 17 Yrs Old,"per 100,000 children",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00Z,11.7
131219,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00Z,36.7
131220,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00Z,69.4
131221,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00Z,108.2
131222,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00Z,79.7
131223,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01T00:00:00Z,192.7
164871,383,Sulfur Dioxide (SO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2008-09,2008-12-01T00:00:00Z,8.17
131224,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,2005-01-01T00:00:00Z,193.7
131225,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01T00:00:00Z,189.1
131226,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00Z,36.6
131227,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00Z,60.9
131228,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01T00:00:00Z,114.4
131229,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00Z,100.1
131230,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,2005-01-01T00:00:00Z,47.2
131231,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,2005-01-01T00:00:00Z,13
131232,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01T00:00:00Z,56.7
131233,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01T00:00:00Z,41.8
131234,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,2005-01-01T00:00:00Z,14.8
131235,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,2005-01-01T00:00:00Z,24.1
131236,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00Z,118.4
131237,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,2005-01-01T00:00:00Z,66.4
131238,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01T00:00:00Z,209.9
131239,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,2005-01-01T00:00:00Z,202.7
131240,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00Z,32.3
131241,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,2005-01-01T00:00:00Z,11.5
131242,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00Z,39.1
131243,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00Z,27.4
131244,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00Z,11.6
131245,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00Z,46.3
131246,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00Z,35
131247,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00Z,18.2
131248,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01T00:00:00Z,22
131249,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00Z,13.3
131250,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00Z,8.5
131251,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00Z,19.1
131252,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00Z,22.2
131253,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00Z,30.6
131254,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00Z,47.5
219980,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2012,2012-06-01T00:00:00Z,29.21
131255,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00Z,28.4
131256,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00Z,60
131257,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00Z,62.6
131258,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00Z,41.6
131259,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00Z,16.2
131260,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00Z,16.5
131261,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00Z,56.9
131262,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00Z,122.3
131263,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00Z,55.5
131264,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00Z,59.9
131265,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01T00:00:00Z,26
131266,657,PM2.5-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00Z,29.6
131267,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00Z,30.1
131268,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00Z,58.3
131269,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00Z,84.1
131270,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,104,Pelham - Throgs Neck,2005-2007,2005-01-01T00:00:00Z,64.8
131271,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,105,Crotona -Tremont,2005-2007,2005-01-01T00:00:00Z,138.6
131272,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2005-2007,2005-01-01T00:00:00Z,124
131273,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2005-2007,2005-01-01T00:00:00Z,130.1
131274,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,2005-01-01T00:00:00Z,27
131275,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2005-2007,2005-01-01T00:00:00Z,51.4
131276,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2005-2007,2005-01-01T00:00:00Z,98.5
131277,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,204,East New York,2005-2007,2005-01-01T00:00:00Z,86.4
131278,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,205,Sunset Park,2005-2007,2005-01-01T00:00:00Z,40.5
131279,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,2005-01-01T00:00:00Z,11.6
131280,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2005-2007,2005-01-01T00:00:00Z,49.8
131281,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,2005-01-01T00:00:00Z,38.3
131282,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2005-2007,2005-01-01T00:00:00Z,12.9
131283,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2005-2007,2005-01-01T00:00:00Z,22.6
131284,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,211,Williamsburg - Bushwick,2005-2007,2005-01-01T00:00:00Z,98.3
131285,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,301,Washington Heights,2005-2007,2005-01-01T00:00:00Z,46.8
131286,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,2005-01-01T00:00:00Z,156.1
131287,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,303,East Harlem,2005-2007,2005-01-01T00:00:00Z,143.9
131288,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,304,Upper West Side,2005-2007,2005-01-01T00:00:00Z,24.3
131289,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,305,Upper East Side,2005-2007,2005-01-01T00:00:00Z,8.5
131290,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2005-2007,2005-01-01T00:00:00Z,28.6
131291,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00Z,19.6
131292,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00Z,9.1
131293,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,2005-01-01T00:00:00Z,35
131294,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,2005-01-01T00:00:00Z,26.9
131295,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,2005-01-01T00:00:00Z,12.5
131296,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,402,West Queens,2005-2007,2005-01-01T00:00:00Z,17.3
131297,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,403,Flushing - Clearview,2005-2007,2005-01-01T00:00:00Z,11.3
131298,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,404,Bayside - Little Neck,2005-2007,2005-01-01T00:00:00Z,7.5
131299,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2005-2007,2005-01-01T00:00:00Z,16.2
131300,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,406,Fresh Meadows,2005-2007,2005-01-01T00:00:00Z,21.1
131301,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,407,Southwest Queens,2005-2007,2005-01-01T00:00:00Z,27
131302,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,408,Jamaica,2005-2007,2005-01-01T00:00:00Z,47.7
131303,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,2005-01-01T00:00:00Z,29.7
131304,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,410,Rockaways,2005-2007,2005-01-01T00:00:00Z,58.8
131305,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,501,Port Richmond,2005-2007,2005-01-01T00:00:00Z,57.9
131306,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,2005-01-01T00:00:00Z,39.8
131307,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,503,Willowbrook,2005-2007,2005-01-01T00:00:00Z,16.2
131308,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,504,South Beach - Tottenville,2005-2007,2005-01-01T00:00:00Z,16.3
131309,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Citywide,1,New York City,2005-2007,2005-01-01T00:00:00Z,45.4
131310,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,1,Bronx,2005-2007,2005-01-01T00:00:00Z,89.6
131311,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,2,Brooklyn,2005-2007,2005-01-01T00:00:00Z,47.8
131312,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,3,Manhattan,2005-2007,2005-01-01T00:00:00Z,43.8
131313,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,4,Queens,2005-2007,2005-01-01T00:00:00Z,23.5
131314,659,O3-Attributable Asthma Emergency Department Visits,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",Borough,5,Staten Island,2005-2007,2005-01-01T00:00:00Z,28.4
131315,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2005-2007,2005-01-01T00:00:00Z,6.3
131316,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,102,Northeast Bronx,2005-2007,2005-01-01T00:00:00Z,9
131317,661,O3-Attributable Asthma Hospitalizations,Estimated Annual Rate- 18 Yrs and Older,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2005-2007,2005-01-01T00:00:00Z,14.4
